Tinf2	NA	28113	ENSMUSG00000007589	Tinf2	Terf1 (TRF1)-interacting nuclear factor 2

Nhp2	NA	52530	ENSMUSG00000001056	Nhp2	NHP2 ribonucleoprotein homolog (yeast)

Tuba1c	NA	22146	ENSMUSG00000043091	Tuba1c	tubulin, alpha 1C

Mrpl33	NA	66845	ENSMUSG00000029142	Mrpl33	mitochondrial ribosomal protein L33

Jak3	NA	16453	ENSMUSG00000031805	Jak3	Janus kinase 3

Dynlrb1	NA	67068	ENSMUSG00000047459	Dynlrb1	dynein light chain roadblock-type 1

Flii	NA	14248	ENSMUSG00000002812	Flii	flightless I homolog (Drosophila)

Nat8	NA	68396	ENSMUSG00000030004	Nat8	N-acetyltransferase 8 (GCN5-related, putative)

Phf12	NA	268448	ENSMUSG00000037791	Phf12	PHD finger protein 12

Kif13b	NA	16554	ENSMUSG00000060012	Kif13b	kinesin family member 13B

Swi5	NA	72931	ENSMUSG00000044627	Swi5	SWI5 recombination repair homolog (yeast)

Mad2l1bp	NA	66591	ENSMUSG00000034509	Mad2l1bp	MAD2L1 binding protein

Mrpl15	NA	27395	ENSMUSG00000033845	Mrpl15	mitochondrial ribosomal protein L15

Ube2b	NA	22210	ENSMUSG00000020390	Ube2b	ubiquitin-conjugating enzyme E2B

Mrps17	NA	66258	ENSMUSG00000034211	Mrps17	mitochondrial ribosomal protein S17

Acat2	NA	110460	ENSMUSG00000023832	Acat2	acetyl-Coenzyme A acetyltransferase 2

Adarb1	NA	110532	ENSMUSG00000020262	Adarb1	adenosine deaminase, RNA-specific, B1

Sorbs1	NA	20411	ENSMUSG00000025006	Sorbs1	sorbin and SH3 domain containing 1

Cdc42	NA	12540	ENSMUSG00000006699	Cdc42	cell division cycle 42

Mrps7	NA	50529	ENSMUSG00000046756	Mrps7	mitchondrial ribosomal protein S7

Cdc42bpb	NA	217866	ENSMUSG00000021279	Cdc42bpb	CDC42 binding protein kinase beta

Kdm4a	NA	230674	ENSMUSG00000033326	Kdm4a	lysine (K)-specific demethylase 4A

Micall1	NA	27008	ENSMUSG00000033039	Micall1	microtubule associated monoxygenase, calponin and LIM domain containing -like 1

Haus7	NA	73738	ENSMUSG00000031371	Haus7	HAUS augmin-like complex, subunit 7

Mylk	NA	107589	ENSMUSG00000022836	Mylk	myosin, light polypeptide kinase

A1cf	NA	69865	ENSMUSG00000052595	A1cf	APOBEC1 complementation factor

Mrpl41	NA	107733	ENSMUSG00000036850	Mrpl41	mitochondrial ribosomal protein L41

Actn4	NA	60595	ENSMUSG00000054808	Actn4	actinin alpha 4

Tmsb4x	NA	19241	ENSMUSG00000049775	Tmsb4x	thymosin, beta 4, X chromosome

Thap2	NA	66816	ENSMUSG00000020137	Thap2	THAP domain containing, apoptosis associated protein 2

Psma6	NA	26443	ENSMUSG00000021024	Psma6	proteasome (prosome, macropain) subunit, alpha type 6

Mrpl36	NA	94066	ENSMUSG00000021607	Mrpl36	mitochondrial ribosomal protein L36

Mrps30	NA	59054	ENSMUSG00000021731	Mrps30	mitochondrial ribosomal protein S30

Ftsj2	NA	68017	ENSMUSG00000029557	Ftsj2	FtsJ homolog 2 (E. coli)

Srp19	NA	66384	ENSMUSG00000014504	Srp19	signal recognition particle 19

Bhlhe40	NA	20893	ENSMUSG00000030103	Bhlhe40	basic helix-loop-helix family, member e40

Brk1	NA	101314	ENSMUSG00000033940	Brk1	BRICK1, SCAR/WAVE actin-nucleating complex subunit

Fbf1	NA	217335	ENSMUSG00000020776	Fbf1	Fas (TNFRSF6) binding factor 1

Ccne1	NA	12447	ENSMUSG00000002068	Ccne1	cyclin E1

Hsph1	NA	15505	ENSMUSG00000029657	Hsph1	heat shock 105kDa/110kDa protein 1

Mrpl54	NA	66047	ENSMUSG00000034932	Mrpl54	mitochondrial ribosomal protein L54

Mbd1	NA	17190	ENSMUSG00000024561	Mbd1	methyl-CpG binding domain protein 1

Ddx1	NA	104721	ENSMUSG00000037149	Ddx1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1

Mrpl43	NA	94067	ENSMUSG00000025208	Mrpl43	mitochondrial ribosomal protein L43

Myo1b	NA	17912	ENSMUSG00000018417	Myo1b	myosin IB

Arl2bp	NA	107566	ENSMUSG00000031776	Arl2bp	ADP-ribosylation factor-like 2 binding protein

Ptpn11	NA	19247	ENSMUSG00000043733	Ptpn11	protein tyrosine phosphatase, non-receptor type 11

Drg1	NA	13494	NULL	Drg1	developmentally regulated GTP binding protein 1

Acadvl	NA	11370	ENSMUSG00000018574	Acadvl	acyl-Coenzyme A dehydrogenase, very long chain

Nsmce1	NA	67711	ENSMUSG00000030750	Nsmce1	non-SMC element 1 homolog (S. cerevisiae)

Rbl2	NA	19651	ENSMUSG00000031666	Rbl2	retinoblastoma-like 2

Rps15	NA	20054	ENSMUSG00000063457	Rps15	ribosomal protein S15

Dock4	NA	238130	ENSMUSG00000035954	Dock4	dedicator of cytokinesis 4

Rpl27a	NA	26451	ENSMUSG00000046364	Rpl27a	ribosomal protein L27A

Arhgap32	NA	330914	ENSMUSG00000041444	Arhgap32	Rho GTPase activating protein 32

Myh9	NA	17886	ENSMUSG00000022443	Myh9	myosin, heavy polypeptide 9, non-muscle

Mrpl20	NA	66448	ENSMUSG00000029066	Mrpl20	mitochondrial ribosomal protein L20

Mrpl1	NA	94061	ENSMUSG00000029486	Mrpl1	mitochondrial ribosomal protein L1

Rpl13a	NA	22121	ENSMUSG00000074129	Rpl13a	ribosomal protein L13A

Nfib	NA	18028	ENSMUSG00000008575	Nfib	nuclear factor I/B

Klhl21	NA	242785	ENSMUSG00000073700	Klhl21	kelch-like 21 (Drosophila)

Abl1	NA	11350	ENSMUSG00000026842	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase

Lig3	NA	16882	ENSMUSG00000020697	Lig3	ligase III, DNA, ATP-dependent

Jun	NA	16476	ENSMUSG00000052684	Jun	Jun oncogene

Iqgap2	NA	544963	ENSMUSG00000021676	Iqgap2	IQ motif containing GTPase activating protein 2

Ddx6	NA	13209	ENSMUSG00000032097	Ddx6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6

Stra13	NA	20892	ENSMUSG00000025144	Stra13	stimulated by retinoic acid 13

Pgrmc1	NA	53328	ENSMUSG00000006373	Pgrmc1	progesterone receptor membrane component 1

Tacc2	NA	57752	ENSMUSG00000030852	Tacc2	transforming, acidic coiled-coil containing protein 2

Mrpl27	NA	94064	ENSMUSG00000024414	Mrpl27	mitochondrial ribosomal protein L27

Dgkq	NA	110524	ENSMUSG00000004815	Dgkq	diacylglycerol kinase, theta

Commd1	NA	17846	ENSMUSG00000051355	Commd1	COMM domain containing 1

Trim32	NA	69807	ENSMUSG00000051675	Trim32	tripartite motif-containing 32

Acin1	NA	56215	ENSMUSG00000022185	Acin1	apoptotic chromatin condensation inducer 1

Rpl32	NA	19951	ENSMUSG00000057841	Rpl32	ribosomal protein L32

2200002D01Rik	NA	72275	ENSMUSG00000030587	2200002D01Rik	RIKEN cDNA 2200002D01 gene

Cct3	NA	12462	ENSMUSG00000001416	Cct3	chaperonin containing Tcp1, subunit 3 (gamma)

Pls3	NA	102866	ENSMUSG00000016382	Pls3	plastin 3 (T-isoform)

Gm2a	NA	14667	ENSMUSG00000000594	Gm2a	GM2 ganglioside activator protein

Imp3	NA	102462	ENSMUSG00000032288	Imp3	IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast)

Pabpc1	NA	18458	ENSMUSG00000022283	Pabpc1	poly(A) binding protein, cytoplasmic 1

Rexo2	NA	104444	ENSMUSG00000032026	Rexo2	REX2, RNA exonuclease 2 homolog (S. cerevisiae)

Pole4	NA	66979	ENSMUSG00000030042	Pole4	polymerase (DNA-directed), epsilon 4 (p12 subunit)


cellular component	apical part of cell	GO:0045177
C=294;O=21;E=9.42;R=2.23;rawP=0.0006;adjP=0.0021
Slc23a2	NA	54338	ENSMUSG00000027340	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2

Cdc42	NA	12540	ENSMUSG00000006699	Cdc42	cell division cycle 42

Amotl2	NA	56332	ENSMUSG00000032531	Amotl2	angiomotin-like 2

Fn1	NA	14268	ENSMUSG00000026193	Fn1	fibronectin 1

Hsd11b1	NA	15483	ENSMUSG00000016194	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1

Cyp4a10	NA	13117	ENSMUSG00000066072	Cyp4a10	cytochrome P450, family 4, subfamily a, polypeptide 10

Numa1	NA	101706	ENSMUSG00000066306	Numa1	nuclear mitotic apparatus protein 1

Erbb3	NA	13867	ENSMUSG00000018166	Erbb3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)

Slc23a1	NA	20522	ENSMUSG00000024354	Slc23a1	solute carrier family 23 (nucleobase transporters), member 1

Vamp7	NA	20955	NULL	Vamp7	vesicle-associated membrane protein 7

Gm2a	NA	14667	ENSMUSG00000000594	Gm2a	GM2 ganglioside activator protein

Hspa1b	NA	15511	ENSMUSG00000090877	Hspa1b	heat shock protein 1B

Atp6v1e1	NA	11973	ENSMUSG00000019210	Atp6v1e1	ATPase, H+ transporting, lysosomal V1 subunit E1

Il6ra	NA	16194	ENSMUSG00000027947	Il6ra	interleukin 6 receptor, alpha

Mgst1	NA	56615	ENSMUSG00000008540	Mgst1	microsomal glutathione S-transferase 1

Slc39a4	NA	72027	ENSMUSG00000063354	Slc39a4	solute carrier family 39 (zinc transporter), member 4

Ap2a1	NA	11771	ENSMUSG00000060279	Ap2a1	adaptor protein complex AP-2, alpha 1 subunit

Stx3	NA	20908	ENSMUSG00000041488	Stx3	syntaxin 3

Hfe	NA	15216	ENSMUSG00000006611	Hfe	hemochromatosis

Atp6v0d1	NA	11972	ENSMUSG00000013160	Atp6v0d1	ATPase, H+ transporting, lysosomal V0 subunit D1

Abcb11	NA	27413	ENSMUSG00000027048	Abcb11	ATP-binding cassette, sub-family B (MDR/TAP), member 11


cellular component	respiratory chain	GO:0070469
C=65;O=11;E=2.08;R=5.28;rawP=6.28e-06;adjP=2.57e-05
Ndufa8	NA	68375	ENSMUSG00000026895	Ndufa8	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8

Uqcrq	NA	22272	ENSMUSG00000044894	Uqcrq	ubiquinol-cytochrome c reductase, complex III subunit VII

Ndufs8	NA	225887	ENSMUSG00000059734	Ndufs8	NADH dehydrogenase (ubiquinone) Fe-S protein 8

Ndufb7	NA	66916	ENSMUSG00000033938	Ndufb7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7

Cox6a1	NA	12861	ENSMUSG00000041697	Cox6a1	cytochrome c oxidase, subunit VI a, polypeptide 1

Uqcrh	NA	66576	ENSMUSG00000063882	Uqcrh	ubiquinol-cytochrome c reductase hinge protein

Cox7b	NA	66142	ENSMUSG00000031231	Cox7b	cytochrome c oxidase subunit VIIb

Uqcr11	NA	66594	ENSMUSG00000020163	Uqcr11	ubiquinol-cytochrome c reductase, complex III subunit XI

Ndufb9	NA	66218	ENSMUSG00000022354	Ndufb9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9

Ndufa13	NA	67184	ENSMUSG00000036199	Ndufa13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13

Cox7a2l	NA	20463	ENSMUSG00000024248	Cox7a2l	cytochrome c oxidase subunit VIIa polypeptide 2-like


cellular component	organelle inner membrane	GO:0019866
C=361;O=29;E=11.57;R=2.51;rawP=6.20e-06;adjP=2.57e-05
Acadvl	NA	11370	ENSMUSG00000018574	Acadvl	acyl-Coenzyme A dehydrogenase, very long chain

Cpt1a	NA	12894	ENSMUSG00000024900	Cpt1a	carnitine palmitoyltransferase 1a, liver

Phb	NA	18673	ENSMUSG00000038845	Phb	prohibitin

Ndufa8	NA	68375	ENSMUSG00000026895	Ndufa8	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8

Uqcrq	NA	22272	ENSMUSG00000044894	Uqcrq	ubiquinol-cytochrome c reductase, complex III subunit VII

Ndufs8	NA	225887	ENSMUSG00000059734	Ndufs8	NADH dehydrogenase (ubiquinone) Fe-S protein 8

Ndufb7	NA	66916	ENSMUSG00000033938	Ndufb7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7

Mtch2	NA	56428	ENSMUSG00000027282	Mtch2	mitochondrial carrier homolog 2 (C. elegans)

Cox6a1	NA	12861	ENSMUSG00000041697	Cox6a1	cytochrome c oxidase, subunit VI a, polypeptide 1

Timm9	NA	30056	ENSMUSG00000021079	Timm9	translocase of inner mitochondrial membrane 9 homolog (yeast)

Gpam	NA	14732	ENSMUSG00000024978	Gpam	glycerol-3-phosphate acyltransferase, mitochondrial

Uqcrh	NA	66576	ENSMUSG00000063882	Uqcrh	ubiquinol-cytochrome c reductase hinge protein

Uqcr11	NA	66594	ENSMUSG00000020163	Uqcr11	ubiquinol-cytochrome c reductase, complex III subunit XI

Timm8b	NA	30057	ENSMUSG00000039016	Timm8b	translocase of inner mitochondrial membrane 8 homolog b (yeast)

Ndufb9	NA	66218	ENSMUSG00000022354	Ndufb9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9

Ugt2b5	NA	22238	ENSMUSG00000054630	Ugt2b5	UDP glucuronosyltransferase 2 family, polypeptide B5

Cox7a2l	NA	20463	ENSMUSG00000024248	Cox7a2l	cytochrome c oxidase subunit VIIa polypeptide 2-like

Gcat	NA	26912	ENSMUSG00000006378	Gcat	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)

Atp5g1	NA	11951	ENSMUSG00000006057	Atp5g1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c1 (subunit 9)

Chdh	NA	218865	ENSMUSG00000015970	Chdh	choline dehydrogenase

Timm10	NA	30059	ENSMUSG00000027076	Timm10	translocase of inner mitochondrial membrane 10 homolog (yeast)

Cox7b	NA	66142	ENSMUSG00000031231	Cox7b	cytochrome c oxidase subunit VIIb

Cox8a	NA	12868	ENSMUSG00000035885	Cox8a	cytochrome c oxidase, subunit VIIIa

Mgst1	NA	56615	ENSMUSG00000008540	Mgst1	microsomal glutathione S-transferase 1

Tomm22	NA	223696	ENSMUSG00000022427	Tomm22	translocase of outer mitochondrial membrane 22 homolog (yeast)

Cpox	NA	12892	ENSMUSG00000022742	Cpox	coproporphyrinogen oxidase

Atp5f1	NA	11950	ENSMUSG00000000563	Atp5f1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1

Ndufa13	NA	67184	ENSMUSG00000036199	Ndufa13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13

Cox4i1	NA	12857	ENSMUSG00000031818	Cox4i1	cytochrome c oxidase subunit IV isoform 1


cellular component	organelle outer membrane	GO:0031968
C=132;O=11;E=4.23;R=2.60;rawP=0.0035;adjP=0.0097
Cpt1a	NA	12894	ENSMUSG00000024900	Cpt1a	carnitine palmitoyltransferase 1a, liver

Tomm70a	NA	28185	ENSMUSG00000022752	Tomm70a	translocase of outer mitochondrial membrane 70 homolog A (yeast)

Phb	NA	18673	ENSMUSG00000038845	Phb	prohibitin

Gpam	NA	14732	ENSMUSG00000024978	Gpam	glycerol-3-phosphate acyltransferase, mitochondrial

Bnip3l	NA	12177	ENSMUSG00000022051	Bnip3l	BCL2/adenovirus E1B interacting protein 3-like

Tomm40l	NA	641376	ENSMUSG00000005674	Tomm40l	translocase of outer mitochondrial membrane 40 homolog-like (yeast)

Mgst1	NA	56615	ENSMUSG00000008540	Mgst1	microsomal glutathione S-transferase 1

Tomm22	NA	223696	ENSMUSG00000022427	Tomm22	translocase of outer mitochondrial membrane 22 homolog (yeast)

Lpin1	NA	14245	ENSMUSG00000020593	Lpin1	lipin 1

Dhcr7	NA	13360	ENSMUSG00000058454	Dhcr7	7-dehydrocholesterol reductase

Bnip3	NA	12176	ENSMUSG00000078566	Bnip3	BCL2/adenovirus E1B interacting protein 3


cellular component	mitochondrial ribosome	GO:0005761
C=53;O=10;E=1.70;R=5.89;rawP=6.02e-06;adjP=2.57e-05
Mrpl27	NA	94064	ENSMUSG00000024414	Mrpl27	mitochondrial ribosomal protein L27

Mrpl20	NA	66448	ENSMUSG00000029066	Mrpl20	mitochondrial ribosomal protein L20

Mrps14	NA	64659	ENSMUSG00000058267	Mrps14	mitochondrial ribosomal protein S14

Mrpl1	NA	94061	ENSMUSG00000029486	Mrpl1	mitochondrial ribosomal protein L1

Mrps7	NA	50529	ENSMUSG00000046756	Mrps7	mitchondrial ribosomal protein S7

Mrpl41	NA	107733	ENSMUSG00000036850	Mrpl41	mitochondrial ribosomal protein L41

Mrpl15	NA	27395	ENSMUSG00000033845	Mrpl15	mitochondrial ribosomal protein L15

Mrpl43	NA	94067	ENSMUSG00000025208	Mrpl43	mitochondrial ribosomal protein L43

Mrpl36	NA	94066	ENSMUSG00000021607	Mrpl36	mitochondrial ribosomal protein L36

Mrpl12	NA	56282	ENSMUSG00000039640	Mrpl12	mitochondrial ribosomal protein L12


cellular component	endoplasmic reticulum-Golgi intermediate compartment	GO:0005793
C=36;O=6;E=1.15;R=5.20;rawP=0.0009;adjP=0.0029
Tmed3	NA	66111	ENSMUSG00000032353	Tmed3	transmembrane emp24 domain containing 3

Fn1	NA	14268	ENSMUSG00000026193	Fn1	fibronectin 1

Tmed5	NA	73130	ENSMUSG00000063406	Tmed5	transmembrane emp24 protein transport domain containing 5

Pdia6	NA	71853	ENSMUSG00000020571	Pdia6	protein disulfide isomerase associated 6

Tmed1	NA	17083	ENSMUSG00000032180	Tmed1	transmembrane emp24 domain containing 1

Anpep	NA	16790	ENSMUSG00000039062	Anpep	alanyl (membrane) aminopeptidase


cellular component	nuclear part	GO:0044428
C=1785;O=94;E=57.19;R=1.64;rawP=1.23e-06;adjP=6.33e-06
Adarb1	NA	110532	ENSMUSG00000020262	Adarb1	adenosine deaminase, RNA-specific, B1

Acat2	NA	110460	ENSMUSG00000023832	Acat2	acetyl-Coenzyme A acetyltransferase 2

Phb	NA	18673	ENSMUSG00000038845	Phb	prohibitin

Rpl4	NA	67891	ENSMUSG00000032399	Rpl4	ribosomal protein L4

Kansl1	NA	76719	ENSMUSG00000018412	Kansl1	KAT8 regulatory NSL complex subunit 1

Mafb	NA	16658	ENSMUSG00000074622	Mafb	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)

Adar	NA	56417	ENSMUSG00000027951	Adar	adenosine deaminase, RNA-specific

Kdm4a	NA	230674	ENSMUSG00000033326	Kdm4a	lysine (K)-specific demethylase 4A

Yeats4	NA	64050	ENSMUSG00000020171	Yeats4	YEATS domain containing 4

Hsd11b1	NA	15483	ENSMUSG00000016194	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1

Bnip3	NA	12176	ENSMUSG00000078566	Bnip3	BCL2/adenovirus E1B interacting protein 3

Wipf3	NA	330319	ENSMUSG00000086040	Wipf3	WAS/WASL interacting protein family, member 3

Haus7	NA	73738	ENSMUSG00000031371	Haus7	HAUS augmin-like complex, subunit 7

Hnf1a	NA	21405	ENSMUSG00000029556	Hnf1a	HNF1 homeobox A

A1cf	NA	69865	ENSMUSG00000052595	A1cf	APOBEC1 complementation factor

Rpa2	NA	19891	ENSMUSG00000028884	Rpa2	replication protein A2

Ep300	NA	328572	ENSMUSG00000055024	Ep300	E1A binding protein p300

Med11	NA	66172	ENSMUSG00000018923	Med11	mediator of RNA polymerase II transcription, subunit 11 homolog (S. cerevisiae)

Cxxc1	NA	74322	ENSMUSG00000024560	Cxxc1	CXXC finger 1 (PHD domain)

Tnks	NA	21951	ENSMUSG00000031529	Tnks	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase

Thap2	NA	66816	ENSMUSG00000020137	Thap2	THAP domain containing, apoptosis associated protein 2

Psma6	NA	26443	ENSMUSG00000021024	Psma6	proteasome (prosome, macropain) subunit, alpha type 6

Ndufa13	NA	67184	ENSMUSG00000036199	Ndufa13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13

Pno1	NA	66249	ENSMUSG00000020116	Pno1	partner of NOB1 homolog (S. cerevisiae)

Ftsj2	NA	68017	ENSMUSG00000029557	Ftsj2	FtsJ homolog 2 (E. coli)

Bhlhe40	NA	20893	ENSMUSG00000030103	Bhlhe40	basic helix-loop-helix family, member e40

Srp19	NA	66384	ENSMUSG00000014504	Srp19	signal recognition particle 19

Cetn2	NA	26370	ENSMUSG00000031347	Cetn2	centrin 2

Mlxipl	NA	58805	ENSMUSG00000005373	Mlxipl	MLX interacting protein-like

Smarca2	NA	67155	ENSMUSG00000024921	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2

Sall1	NA	58198	ENSMUSG00000031665	Sall1	sal-like 1 (Drosophila)

Stat1	NA	20846	ENSMUSG00000026104	Stat1	signal transducer and activator of transcription 1

Med12	NA	59024	ENSMUSG00000079487	Med12	mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)

