Ticam1	NA	106759	ENSMUSG00000047123	Ticam1	toll-like receptor adaptor molecule 1

Entpd5	NA	12499	ENSMUSG00000021236	Entpd5	ectonucleoside triphosphate diphosphohydrolase 5

Csf1	NA	12977	ENSMUSG00000014599	Csf1	colony stimulating factor 1 (macrophage)

Jun	NA	16476	ENSMUSG00000052684	Jun	Jun oncogene

Vcam1	NA	22329	ENSMUSG00000027962	Vcam1	vascular cell adhesion molecule 1

Rac2	NA	19354	ENSMUSG00000033220	Rac2	RAS-related C3 botulinum substrate 2

Shb	NA	230126	ENSMUSG00000044813	Shb	src homology 2 domain-containing transforming protein B

Tgfb1	NA	21803	ENSMUSG00000002603	Tgfb1	transforming growth factor, beta 1

Erbb4	NA	13869	ENSMUSG00000062209	Erbb4	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)

Itgal	NA	16408	ENSMUSG00000030830	Itgal	integrin alpha L

Ncf1	NA	17969	ENSMUSG00000015950	Ncf1	neutrophil cytosolic factor 1

Yme1l1	NA	27377	ENSMUSG00000026775	Yme1l1	YME1-like 1 (S. cerevisiae)

Kng1	NA	16644	ENSMUSG00000022875	Kng1	kininogen 1

Stat5a	NA	20850	ENSMUSG00000004043	Stat5a	signal transducer and activator of transcription 5A

Itgb3	NA	16416	ENSMUSG00000020689	Itgb3	integrin beta 3

Cth	NA	107869	ENSMUSG00000028179	Cth	cystathionase (cystathionine gamma-lyase)

Cyba	NA	13057	ENSMUSG00000006519	Cyba	cytochrome b-245, alpha polypeptide

Nolc1	NA	70769	ENSMUSG00000015176	Nolc1	nucleolar and coiled-body phosphoprotein 1

Anxa7	NA	11750	ENSMUSG00000021814	Anxa7	annexin A7

Chuk	NA	12675	ENSMUSG00000025199	Chuk	conserved helix-loop-helix ubiquitous kinase

Rnf43	NA	207742	ENSMUSG00000034177	Rnf43	ring finger protein 43

Ocstamp	NA	74614	ENSMUSG00000027670	Ocstamp	osteoclast stimulatory transmembrane protein

Atf5	NA	107503	ENSMUSG00000038539	Atf5	activating transcription factor 5

Hck	NA	15162	ENSMUSG00000003283	Hck	hemopoietic cell kinase

Vsig4	NA	278180	ENSMUSG00000044206	Vsig4	V-set and immunoglobulin domain containing 4

Pparg	NA	19016	ENSMUSG00000000440	Pparg	peroxisome proliferator activated receptor gamma

Selk	NA	80795	ENSMUSG00000042682	Selk	selenoprotein K

Cdh5	NA	12562	ENSMUSG00000031871	Cdh5	cadherin 5

Cd1d1	NA	12479	ENSMUSG00000028076	Cd1d1	CD1d1 antigen

Scarb1	NA	20778	ENSMUSG00000037936	Scarb1	scavenger receptor class B, member 1

Dfna5	NA	54722	ENSMUSG00000029821	Dfna5	deafness, autosomal dominant 5 (human)

Icmt	NA	57295	ENSMUSG00000039662	Icmt	isoprenylcysteine carboxyl methyltransferase

Lect1	NA	16840	ENSMUSG00000022025	Lect1	leukocyte cell derived chemotaxin 1

Marcksl1	NA	17357	ENSMUSG00000047945	Marcksl1	MARCKS-like 1

Cdkn1a	NA	12575	ENSMUSG00000023067	Cdkn1a	cyclin-dependent kinase inhibitor 1A (P21)

Csf1r	NA	12978	ENSMUSG00000024621	Csf1r	colony stimulating factor 1 receptor

Fcgr4	NA	246256	ENSMUSG00000059089	Fcgr4	Fc receptor, IgG, low affinity IV

Ccr5	NA	12774	ENSMUSG00000079227	Ccr5	chemokine (C-C motif) receptor 5

Ski	NA	20481	ENSMUSG00000029050	Ski	ski sarcoma viral oncogene homolog (avian)

Pml	NA	18854	ENSMUSG00000036986	Pml	promyelocytic leukemia

Ncor2	NA	20602	ENSMUSG00000029478	Ncor2	nuclear receptor co-repressor 2

Flt4	NA	14257	ENSMUSG00000020357	Flt4	FMS-like tyrosine kinase 4

Nme1	NA	18102	ENSMUSG00000037601	Nme1	NME/NM23 nucleoside diphosphate kinase 1


biological process	regulation of fatty acid metabolic process	GO:0019217
C=56;O=6;E=1.41;R=4.27;rawP=0.0027;adjP=0.0084
Pparg	NA	19016	ENSMUSG00000000440	Pparg	peroxisome proliferator activated receptor gamma

Srebf1	NA	20787	ENSMUSG00000020538	Srebf1	sterol regulatory element binding transcription factor 1

Acsl5	NA	433256	ENSMUSG00000024981	Acsl5	acyl-CoA synthetase long-chain family member 5

Apoa4	NA	11808	ENSMUSG00000032080	Apoa4	apolipoprotein A-IV

Apoc2	NA	11813	ENSMUSG00000002992	Apoc2	apolipoprotein C-II

Mid1ip1	NA	68041	ENSMUSG00000008035	Mid1ip1	Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))


biological process	positive regulation of cell proliferation	GO:0008284
C=624;O=35;E=15.67;R=2.23;rawP=9.40e-06;adjP=0.0001
Ecm1	NA	13601	ENSMUSG00000028108	Ecm1	extracellular matrix protein 1

Rela	NA	19697	ENSMUSG00000024927	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)

Grn	NA	14824	ENSMUSG00000034708	Grn	granulin

Fgf21	NA	56636	ENSMUSG00000030827	Fgf21	fibroblast growth factor 21

Dct	NA	13190	ENSMUSG00000022129	Dct	dopachrome tautomerase

Tgm2	NA	21817	ENSMUSG00000037820	Tgm2	transglutaminase 2, C polypeptide

Crip2	NA	68337	ENSMUSG00000006356	Crip2	cysteine rich protein 2

Prdx3	NA	11757	ENSMUSG00000024997	Prdx3	peroxiredoxin 3

Ccnd2	NA	12444	ENSMUSG00000000184	Ccnd2	cyclin D2

Vim	NA	22352	ENSMUSG00000026728	Vim	vimentin

Hcls1	NA	15163	ENSMUSG00000022831	Hcls1	hematopoietic cell specific Lyn substrate 1

Lrp5	NA	16973	ENSMUSG00000024913	Lrp5	low density lipoprotein receptor-related protein 5

Ticam1	NA	106759	ENSMUSG00000047123	Ticam1	toll-like receptor adaptor molecule 1

Csf1	NA	12977	ENSMUSG00000014599	Csf1	colony stimulating factor 1 (macrophage)

Jun	NA	16476	ENSMUSG00000052684	Jun	Jun oncogene

Vcam1	NA	22329	ENSMUSG00000027962	Vcam1	vascular cell adhesion molecule 1

Rac2	NA	19354	ENSMUSG00000033220	Rac2	RAS-related C3 botulinum substrate 2

Tgfb1	NA	21803	ENSMUSG00000002603	Tgfb1	transforming growth factor, beta 1

Erbb4	NA	13869	ENSMUSG00000062209	Erbb4	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)

Itgal	NA	16408	ENSMUSG00000030830	Itgal	integrin alpha L

Kng1	NA	16644	ENSMUSG00000022875	Kng1	kininogen 1

Stat5a	NA	20850	ENSMUSG00000004043	Stat5a	signal transducer and activator of transcription 5A

Itgb3	NA	16416	ENSMUSG00000020689	Itgb3	integrin beta 3

Cyba	NA	13057	ENSMUSG00000006519	Cyba	cytochrome b-245, alpha polypeptide

Nolc1	NA	70769	ENSMUSG00000015176	Nolc1	nucleolar and coiled-body phosphoprotein 1

Ocstamp	NA	74614	ENSMUSG00000027670	Ocstamp	osteoclast stimulatory transmembrane protein

Hck	NA	15162	ENSMUSG00000003283	Hck	hemopoietic cell kinase

Selk	NA	80795	ENSMUSG00000042682	Selk	selenoprotein K

Cd1d1	NA	12479	ENSMUSG00000028076	Cd1d1	CD1d1 antigen

Icmt	NA	57295	ENSMUSG00000039662	Icmt	isoprenylcysteine carboxyl methyltransferase

Marcksl1	NA	17357	ENSMUSG00000047945	Marcksl1	MARCKS-like 1

Csf1r	NA	12978	ENSMUSG00000024621	Csf1r	colony stimulating factor 1 receptor

Cdkn1a	NA	12575	ENSMUSG00000023067	Cdkn1a	cyclin-dependent kinase inhibitor 1A (P21)

Flt4	NA	14257	ENSMUSG00000020357	Flt4	FMS-like tyrosine kinase 4

Nme1	NA	18102	ENSMUSG00000037601	Nme1	NME/NM23 nucleoside diphosphate kinase 1


biological process	cellular developmental process	GO:0048869
C=2715;O=95;E=68.16;R=1.39;rawP=0.0005;adjP=0.0023
Ywhag	NA	22628	ENSMUSG00000051391	Ywhag	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide

Rela	NA	19697	ENSMUSG00000024927	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)

Grn	NA	14824	ENSMUSG00000034708	Grn	granulin

Ggnbp1	NA	70772	ENSMUSG00000048731	Ggnbp1	gametogenetin binding protein 1

Prtn3	NA	19152	ENSMUSG00000057729	Prtn3	proteinase 3

Bmp7	NA	12162	ENSMUSG00000008999	Bmp7	bone morphogenetic protein 7

Mapk14	NA	26416	ENSMUSG00000053436	Mapk14	mitogen-activated protein kinase 14

Dct	NA	13190	ENSMUSG00000022129	Dct	dopachrome tautomerase

Lpar1	NA	14745	ENSMUSG00000038668	Lpar1	lysophosphatidic acid receptor 1

Kdm3a	NA	104263	ENSMUSG00000053470	Kdm3a	lysine (K)-specific demethylase 3A

Shroom1	NA	71774	ENSMUSG00000018387	Shroom1	shroom family member 1

Herc4	NA	67345	ENSMUSG00000020064	Herc4	hect domain and RLD 4

Prdx3	NA	11757	ENSMUSG00000024997	Prdx3	peroxiredoxin 3

Hspg2	NA	15530	ENSMUSG00000028763	Hspg2	perlecan (heparan sulfate proteoglycan 2)

Slc2a4	NA	20528	ENSMUSG00000018566	Slc2a4	solute carrier family 2 (facilitated glucose transporter), member 4

Tcf21	NA	21412	ENSMUSG00000045680	Tcf21	transcription factor 21

Trf	NA	22041	ENSMUSG00000090639,ENSMUSG00000032554ENSMUSG00000090639,ENSMUSG00000032554	Trf	transferrin

Sep15	NA	93684	ENSMUSG00000037072	Sep15	selenoprotein

Palm	NA	18483	ENSMUSG00000035863	Palm	paralemmin

Psen2	NA	19165	ENSMUSG00000010609	Psen2	presenilin 2

Dmpk	NA	13400	ENSMUSG00000030409	Dmpk	dystrophia myotonica-protein kinase

Ppp1r9b	NA	217124	ENSMUSG00000038976	Ppp1r9b	protein phosphatase 1, regulatory subunit 9B

Shb	NA	230126	ENSMUSG00000044813	Shb	src homology 2 domain-containing transforming protein B

Tgfb1	NA	21803	ENSMUSG00000002603	Tgfb1	transforming growth factor, beta 1

Gas2l1	NA	78926	ENSMUSG00000034201	Gas2l1	growth arrest-specific 2 like 1

Baiap2	NA	108100	ENSMUSG00000025372	Baiap2	brain-specific angiogenesis inhibitor 1-associated protein 2

Sema6d	NA	214968	ENSMUSG00000027200	Sema6d	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D

Nrp2	NA	18187	ENSMUSG00000025969	Nrp2	neuropilin 2

Itgb3	NA	16416	ENSMUSG00000020689	Itgb3	integrin beta 3

Hip1	NA	215114	ENSMUSG00000039959	Hip1	huntingtin interacting protein 1

Mkl1	NA	223701	ENSMUSG00000042292	Mkl1	MKL (megakaryoblastic leukemia)/myocardin-like 1

Anxa7	NA	11750	ENSMUSG00000021814	Anxa7	annexin A7

Ncdn	NA	26562	ENSMUSG00000028833	Ncdn	neurochondrin

Lhx6	NA	16874	ENSMUSG00000026890	Lhx6	LIM homeobox protein 6

Pvrl1	NA	58235	ENSMUSG00000032012	Pvrl1	poliovirus receptor-related 1

Hck	NA	15162	ENSMUSG00000003283	Hck	hemopoietic cell kinase

Ppl	NA	19041	ENSMUSG00000039457	Ppl	periplakin

Atf5	NA	107503	ENSMUSG00000038539	Atf5	activating transcription factor 5

Gas2	NA	14453	ENSMUSG00000030498	Gas2	growth arrest specific 2

Cd1d1	NA	12479	ENSMUSG00000028076	Cd1d1	CD1d1 antigen

Tsku	NA	244152	ENSMUSG00000049580	Tsku	tsukushi

Klf2	NA	16598	ENSMUSG00000055148	Klf2	Kruppel-like factor 2 (lung)

Dfna5	NA	54722	ENSMUSG00000029821	Dfna5	deafness, autosomal dominant 5 (human)

Lect1	NA	16840	ENSMUSG00000022025	Lect1	leukocyte cell derived chemotaxin 1

Nfam1	NA	74039	ENSMUSG00000058099	Nfam1	Nfat activating molecule with ITAM motif 1

Pik3cd	NA	18707	ENSMUSG00000039936	Pik3cd	phosphatidylinositol 3-kinase catalytic delta polypeptide

Gpc1	NA	14733	ENSMUSG00000034220	Gpc1	glypican 1

Ncor2	NA	20602	ENSMUSG00000029478	Ncor2	nuclear receptor co-repressor 2

Ptpn11	NA	19247	ENSMUSG00000043733	Ptpn11	protein tyrosine phosphatase, non-receptor type 11

Htatip2	NA	53415	ENSMUSG00000039745	Htatip2	HIV-1 tat interactive protein 2, homolog (human)

Nme1	NA	18102	ENSMUSG00000037601	Nme1	NME/NM23 nucleoside diphosphate kinase 1

Rps14	NA	20044	ENSMUSG00000024608	Rps14	ribosomal protein S14

Ikzf1	NA	22778	ENSMUSG00000018654	Ikzf1	IKAROS family zinc finger 1

Zbtb16	NA	235320	ENSMUSG00000066687	Zbtb16	zinc finger and BTB domain containing 16

Med21	NA	108098	ENSMUSG00000030291	Med21	mediator complex subunit 21

C1qc	NA	12262	ENSMUSG00000036896	C1qc	complement component 1, q subcomponent, C chain

Shank3	NA	58234	ENSMUSG00000022623	Shank3	SH3/ankyrin domain gene 3

Myh9	NA	17886	ENSMUSG00000022443	Myh9	myosin, heavy polypeptide 9, non-muscle

Axl	NA	26362	ENSMUSG00000002602	Axl	AXL receptor tyrosine kinase

Vim	NA	22352	ENSMUSG00000026728	Vim	vimentin

Akip1	NA	57373	ENSMUSG00000031023	Akip1	A kinase (PRKA) interacting protein 1

Rab11a	NA	53869	ENSMUSG00000004771	Rab11a	RAB11a, member RAS oncogene family

Hcls1	NA	15163	ENSMUSG00000022831	Hcls1	hematopoietic cell specific Lyn substrate 1

Epha2	NA	13836	ENSMUSG00000006445	Epha2	Eph receptor A2

Anks1	NA	224650	ENSMUSG00000024219	Anks1	ankyrin repeat and SAM domain containing 1

Lrp5	NA	16973	ENSMUSG00000024913	Lrp5	low density lipoprotein receptor-related protein 5

Socs3	NA	12702	ENSMUSG00000053113	Socs3	suppressor of cytokine signaling 3

Csf1	NA	12977	ENSMUSG00000014599	Csf1	colony stimulating factor 1 (macrophage)

Jun	NA	16476	ENSMUSG00000052684	Jun	Jun oncogene

Wdr61	NA	66317	ENSMUSG00000061559	Wdr61	WD repeat domain 61

Erbb4	NA	13869	ENSMUSG00000062209	Erbb4	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)

Dtnbp1	NA	94245	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1

Stx3	NA	20908	ENSMUSG00000041488	Stx3	syntaxin 3

Celsr1	NA	12614	ENSMUSG00000016028	Celsr1	cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)

Icam1	NA	15894	ENSMUSG00000037405	Icam1	intercellular adhesion molecule 1

Itpkb	NA	320404	ENSMUSG00000038855	Itpkb	inositol 1,4,5-trisphosphate 3-kinase B

Stat5a	NA	20850	ENSMUSG00000004043	Stat5a	signal transducer and activator of transcription 5A

Rbfox2	NA	93686	ENSMUSG00000033565	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2

Gfra1	NA	14585	ENSMUSG00000025089	Gfra1	glial cell line derived neurotrophic factor family receptor alpha 1

Chuk	NA	12675	ENSMUSG00000025199	Chuk	conserved helix-loop-helix ubiquitous kinase

Cyp26a1	NA	13082	ENSMUSG00000024987	Cyp26a1	cytochrome P450, family 26, subfamily a, polypeptide 1

Ocstamp	NA	74614	ENSMUSG00000027670	Ocstamp	osteoclast stimulatory transmembrane protein

Pparg	NA	19016	ENSMUSG00000000440	Pparg	peroxisome proliferator activated receptor gamma

Cntnap1	NA	53321	ENSMUSG00000017167	Cntnap1	contactin associated protein-like 1

Sdc1	NA	20969	ENSMUSG00000020592	Sdc1	syndecan 1

Lpl	NA	16956	ENSMUSG00000015568	Lpl	lipoprotein lipase

Pou2f2	NA	18987	ENSMUSG00000008496	Pou2f2	POU domain, class 2, transcription factor 2

Csf1r	NA	12978	ENSMUSG00000024621	Csf1r	colony stimulating factor 1 receptor

Zfpm1	NA	22761	ENSMUSG00000049577	Zfpm1	zinc finger protein, multitype 1

Ccr5	NA	12774	ENSMUSG00000079227	Ccr5	chemokine (C-C motif) receptor 5

Ski	NA	20481	ENSMUSG00000029050	Ski	ski sarcoma viral oncogene homolog (avian)

Pml	NA	18854	ENSMUSG00000036986	Pml	promyelocytic leukemia

Camk2b	NA	12323	ENSMUSG00000057897	Camk2b	calcium/calmodulin-dependent protein kinase II, beta

Psmb8	NA	16913	ENSMUSG00000024338	Psmb8	proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)

Slfn5	NA	327978	ENSMUSG00000054404	Slfn5	schlafen 5


biological process	vitamin A metabolic process	GO:0006776
C=36;O=5;E=0.90;R=5.53;rawP=0.0019;adjP=0.0066
Rdh11	NA	17252	ENSMUSG00000066441	Rdh11	retinol dehydrogenase 11

Aldh1a7	NA	26358	ENSMUSG00000024747	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7

Aldh1a1	NA	11668	ENSMUSG00000053279	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1

Rdh16	NA	19683	ENSMUSG00000069456	Rdh16	retinol dehydrogenase 16

Cyp26a1	NA	13082	ENSMUSG00000024987	Cyp26a1	cytochrome P450, family 26, subfamily a, polypeptide 1


biological process	macromolecule localization	GO:0033036
C=1600;O=74;E=40.17;R=1.84;rawP=2.65e-07;adjP=6.06e-06
Ywhag	NA	22628	ENSMUSG00000051391	Ywhag	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide

Cd14	NA	12475	ENSMUSG00000051439	Cd14	CD14 antigen

Bmp7	NA	12162	ENSMUSG00000008999	Bmp7	bone morphogenetic protein 7

Osbpl3	NA	71720	ENSMUSG00000029822	Osbpl3	oxysterol binding protein-like 3

Mapk14	NA	26416	ENSMUSG00000053436	Mapk14	mitogen-activated protein kinase 14

Ston1	NA	77057	ENSMUSG00000033855	Ston1	stonin 1

Slc11a1	NA	18173	ENSMUSG00000026177	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1

Unc50	NA	67387	ENSMUSG00000026111	Unc50	unc-50 homolog (C. elegans)

Srp14	NA	20813	ENSMUSG00000009549	Srp14	signal recognition particle 14

Hspg2	NA	15530	ENSMUSG00000028763	Hspg2	perlecan (heparan sulfate proteoglycan 2)

Pes1	NA	64934	ENSMUSG00000020430	Pes1	pescadillo homolog 1, containing BRCT domain (zebrafish)

Lrrc32	NA	434215	ENSMUSG00000090958	Lrrc32	leucine rich repeat containing 32

Srp68	NA	217337	ENSMUSG00000020780	Srp68	signal recognition particle 68

Hnf1a	NA	21405	ENSMUSG00000029556	Hnf1a	HNF1 homeobox A

Palm	NA	18483	ENSMUSG00000035863	Palm	paralemmin

Vps37c	NA	107305	ENSMUSG00000048832	Vps37c	vacuolar protein sorting 37C (yeast)

Psen2	NA	19165	ENSMUSG00000010609	Psen2	presenilin 2

P2ry1	NA	18441	ENSMUSG00000027765	P2ry1	purinergic receptor P2Y, G-protein coupled 1

Plekhf1	NA	72287	ENSMUSG00000074170	Plekhf1	pleckstrin homology domain containing, family F (with FYVE domain) member 1

Tgfb1	NA	21803	ENSMUSG00000002603	Tgfb1	transforming growth factor, beta 1

Sidt2	NA	214597	ENSMUSG00000034908	Sidt2	SID1 transmembrane family, member 2

Apoa4	NA	11808	ENSMUSG00000032080	Apoa4	apolipoprotein A-IV

Apoc2	NA	11813	ENSMUSG00000002992	Apoc2	apolipoprotein C-II

Itgb3	NA	16416	ENSMUSG00000020689	Itgb3	integrin beta 3

Immp2l	NA	93757	ENSMUSG00000056899	Immp2l	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)

Ehd1	NA	13660	ENSMUSG00000024772	Ehd1	EH-domain containing 1

Nolc1	NA	70769	ENSMUSG00000015176	Nolc1	nucleolar and coiled-body phosphoprotein 1

Sec61b	NA	66212	ENSMUSG00000053317	Sec61b	Sec61 beta subunit

Nckap1	NA	50884	ENSMUSG00000027002	Nckap1	NCK-associated protein 1

Kpna4	NA	16649	ENSMUSG00000027782	Kpna4	karyopherin (importin) alpha 4

Lypla1	NA	18777	ENSMUSG00000025903	Lypla1	lysophospholipase 1

Icmt	NA	57295	ENSMUSG00000039662	Icmt	isoprenylcysteine carboxyl methyltransferase

Ldlrap1	NA	100017	ENSMUSG00000037295	Ldlrap1	low density lipoprotein receptor adaptor protein 1

Ptpn11	NA	19247	ENSMUSG00000043733	Ptpn11	protein tyrosine phosphatase, non-receptor type 11

Nedd1	NA	17997	ENSMUSG00000019988	Nedd1	neural precursor cell expressed, developmentally down-regulated gene 1

Nxt2	NA	237082	ENSMUSG00000042271	Nxt2	nuclear transport factor 2-like export factor 2

Fyttd1	NA	69823	ENSMUSG00000022800	Fyttd1	forty-two-three domain containing 1

Zbtb16	NA	235320	ENSMUSG00000066687	Zbtb16	zinc finger and BTB domain containing 16

Pex3	NA	56535	ENSMUSG00000019809	Pex3	peroxisomal biogenesis factor 3

Shank3	NA	58234	ENSMUSG00000022623	Shank3	SH3/ankyrin domain gene 3

Myh9	NA	17886	ENSMUSG00000022443	Myh9	myosin, heavy polypeptide 9, non-muscle

Rab11a	NA	53869	ENSMUSG00000004771	Rab11a	RAB11a, member RAS oncogene family

Vps29	NA	56433	ENSMUSG00000029462	Vps29	vacuolar protein sorting 29 (S. pombe)

Cyp4a10	NA	13117	ENSMUSG00000066072	Cyp4a10	cytochrome P450, family 4, subfamily a, polypeptide 10

Epha2	NA	13836	ENSMUSG00000006445	Epha2	Eph receptor A2

Prdx1	NA	18477	ENSMUSG00000028691	Prdx1	peroxiredoxin 1

Jun	NA	16476	ENSMUSG00000052684	Jun	Jun oncogene

Arhgdia	NA	192662	ENSMUSG00000025132	Arhgdia	Rho GDP dissociation inhibitor (GDI) alpha

Erbb4	NA	13869	ENSMUSG00000062209	Erbb4	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)

Pom121	NA	107939	ENSMUSG00000053293	Pom121	nuclear pore membrane protein 121

