"","space","start","end","width","peak","feature","names","strand","start_position","end_position","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","external_gene_name","V1","V2","V3","V5","V6","V7","V8","V9"
"14","1",15354437,15355044,608,"peak110","ENSG00000233485","peak110 ENSG00000233485","-",15326680,15343876,"upstream",-10561,10561,"NearestStart","RP3-467K16.2","chr1",15354437,15355044,296,".",959.27,-1,-1
"15","1",15357001,15357611,611,"peak111","ENSG00000233485","peak111 ENSG00000233485","-",15326680,15343876,"upstream",-13125,13125,"NearestStart","RP3-467K16.2","chr1",15357001,15357611,741,".",2395.44,-1,-1
"16","1",15374792,15375656,865,"peak112","ENSG00000233485","peak112 ENSG00000233485","-",15326680,15343876,"upstream",-30916,30916,"NearestStart","RP3-467K16.2","chr1",15374792,15375656,959,".",3100,-1,-1
"17","1",15416887,15417445,559,"peak113","ENSG00000142634","peak113 ENSG00000142634","+",15409895,15430343,"inside",6992,6992,"NearestStart","EFHD2","chr1",15416887,15417445,146,".",473.83,-1,-1
"18","1",15468288,15468768,481,"peak114","ENSG00000215704","peak114 ENSG00000215704","+",15465909,15491400,"inside",2379,2379,"NearestStart","CELA2B","chr1",15468288,15468768,63,".",206.26,-1,-1
"19","1",15498532,15499029,498,"peak115","ENSG00000132906","peak115 ENSG00000132906","-",15490832,15526534,"inside",28002,7700,"NearestStart","CASP9","chr1",15498532,15499029,384,".",1240.74,-1,-1
"20","1",15676985,15677397,413,"peak116","ENSG00000271742","peak116 ENSG00000271742","-",15682873,15683128,"downstream",6143,5476,"NearestStart","RP4-680D5.9","chr1",15676985,15677397,34,".",110.79,-1,-1
"21","1",16126466,16127305,840,"peak117","ENSG00000227959","peak117 ENSG00000227959","+",16155211,16157329,"upstream",-28745,27906,"NearestStart","RP11-276H7.2","chr1",16126466,16127305,105,".",339.99,-1,-1
"22","1",16339086,16340229,1144,"peak118","ENSG00000037637","peak118 ENSG00000037637","-",16246839,16352454,"inside",13368,12225,"NearestStart","FBXO42","chr1",16339086,16340229,260,".",841.17,-1,-1
"23","1",16470142,16470749,608,"peak119","ENSG00000226029","peak119 ENSG00000226029","+",16460948,16468481,"downstream",9194,1661,"NearestStart","RP4-798A10.2","chr1",16470142,16470749,49,".",161.18,-1,-1
"24","1",1008837,1009845,1009,"peak12","ENSG00000231702","peak12 ENSG00000231702","-",1008076,1008229,"upstream",-608,608,"NearestStart","RP11-54O7.10","chr1",1008837,1009845,959,".",3100,-1,-1
"25","1",16471536,16472175,640,"peak120","ENSG00000226029","peak120 ENSG00000226029","+",16460948,16468481,"downstream",10588,3055,"NearestStart","RP4-798A10.2","chr1",16471536,16472175,74,".",240.18,-1,-1
"26","1",16472541,16473211,671,"peak121","ENSG00000226029","peak121 ENSG00000226029","+",16460948,16468481,"downstream",11593,4060,"NearestStart","RP4-798A10.2","chr1",16472541,16473211,115,".",372.39,-1,-1
"27","1",16516059,16516544,486,"peak122","ENSG00000261135","peak122 ENSG00000261135","+",16514645,16515754,"downstream",1414,305,"NearestStart","RP4-798A10.7","chr1",16516059,16516544,41,".",134.87,-1,-1
"28","1",16538579,16539420,842,"peak123","ENSG00000268991","peak123 ENSG00000268991","+",16539066,16539575,"overlapStart",-487,155,"NearestStart","FAM231C","chr1",16538579,16539420,987,".",3190.82,-1,-1
"29","1",16950334,16951148,815,"peak124","ENSG00000226526","peak124 ENSG00000226526","+",16978926,17005091,"upstream",-28592,27778,"NearestStart","RP1-37C10.3","chr1",16950334,16951148,991,".",3201.59,-1,-1
"30","1",17020682,17021060,379,"peak125","ENSG00000159363","peak125 ENSG00000159363","-",16985958,17011928,"upstream",-8754,8754,"NearestStart","ATP13A2","chr1",17020682,17021060,56,".",181.5,-1,-1
"31","1",17026560,17027404,845,"peak126","ENSG00000159363","peak126 ENSG00000159363","-",16985958,17011928,"upstream",-14632,14632,"NearestStart","ATP13A2","chr1",17026560,17027404,153,".",495.33,-1,-1
"32","1",17027411,17028280,870,"peak127","ENSG00000159363","peak127 ENSG00000159363","-",16985958,17011928,"upstream",-15483,15483,"NearestStart","ATP13A2","chr1",17027411,17028280,300,".",969.43,-1,-1
"33","1",17029420,17030020,601,"peak128","ENSG00000159363","peak128 ENSG00000159363","-",16985958,17011928,"upstream",-17492,17492,"NearestStart","ATP13A2","chr1",17029420,17030020,91,".",294.29,-1,-1
"34","1",17034092,17034952,861,"peak129","ENSG00000117118","peak129 ENSG00000117118","-",17018722,17054170,"inside",20078,15370,"NearestStart","SDHB","chr1",17034092,17034952,134,".",433.31,-1,-1
"35","1",1014771,1016012,1242,"peak13","ENSG00000224969","peak13 ENSG00000224969","-",1011997,1013193,"upstream",-1578,1578,"NearestStart","RP11-54O7.11","chr1",1014771,1016012,450,".",1455.21,-1,-1
"36","1",17034984,17036029,1046,"peak130","ENSG00000117118","peak130 ENSG00000117118","-",17018722,17054170,"inside",19186,16262,"NearestStart","SDHB","chr1",17034984,17036029,668,".",2158.39,-1,-1
"37","1",17036974,17037786,813,"peak131","ENSG00000117118","peak131 ENSG00000117118","-",17018722,17054170,"inside",17196,16384,"NearestStart","SDHB","chr1",17036974,17037786,890,".",2877.56,-1,-1
"38","1",17038238,17039609,1372,"peak132","ENSG00000117118","peak132 ENSG00000117118","-",17018722,17054170,"inside",15932,14561,"NearestStart","SDHB","chr1",17038238,17039609,991,".",3203.85,-1,-1
"39","1",17043786,17044502,717,"peak133","ENSG00000117118","peak133 ENSG00000117118","-",17018722,17054170,"inside",10384,9668,"NearestStart","SDHB","chr1",17043786,17044502,122,".",395.57,-1,-1
"40","1",17274576,17275315,740,"peak134","ENSG00000266634","peak134 ENSG00000266634","+",17277889,17277975,"upstream",-3313,2574,"NearestStart","MIR3972","chr1",17274576,17275315,318,".",1027.99,-1,-1
"41","1",17339472,17340060,589,"peak135","ENSG00000280226","peak135 ENSG00000280226","-",17329012,17331796,"upstream",-7676,7676,"NearestStart","AC004824.2","chr1",17339472,17340060,150,".",484.67,-1,-1
"42","1",17407730,17408229,500,"peak136","ENSG00000227751","peak136 ENSG00000227751","+",17406760,17407382,"downstream",970,348,"NearestStart","RP1-20B21.4","chr1",17407730,17408229,64,".",207.39,-1,-1
"43","1",17425443,17425698,256,"peak137","ENSG00000266727","peak137 ENSG00000266727","-",17413631,17413694,"upstream",-11749,11749,"NearestStart","AC004824.1","chr1",17425443,17425698,37,".",121.5,-1,-1
"44","1",17440416,17440824,409,"peak138","ENSG00000179051","peak138 ENSG00000179051","-",17406760,17439724,"upstream",-692,692,"NearestStart","RCC2","chr1",17440416,17440824,46,".",150.93,-1,-1
"45","1",17454836,17455311,476,"peak139","ENSG00000179051","peak139 ENSG00000179051","-",17406760,17439724,"upstream",-15112,15112,"NearestStart","RCC2","chr1",17454836,17455311,188,".",608.53,-1,-1
"46","1",1071789,1072347,559,"peak14","ENSG00000237330","peak14 ENSG00000237330","-",1070966,1074307,"inside",2518,823,"NearestStart","RNF223","chr1",1071789,1072347,222,".",717.61,-1,-1
"47","1",17559563,17560642,1080,"peak140","ENSG00000074964","peak140 ENSG00000074964","+",17539835,17697874,"inside",19728,19728,"NearestStart","ARHGEF10L","chr1",17559563,17560642,398,".",1287.55,-1,-1
"48","1",17563561,17564351,791,"peak141","ENSG00000074964","peak141 ENSG00000074964","+",17539835,17697874,"inside",23726,23726,"NearestStart","ARHGEF10L","chr1",17563561,17564351,959,".",3100,-1,-1
"49","1",17571717,17572212,496,"peak142","ENSG00000074964","peak142 ENSG00000074964","+",17539835,17697874,"inside",31882,31882,"NearestStart","ARHGEF10L","chr1",17571717,17572212,99,".",320.61,-1,-1
"50","1",17577002,17577521,520,"peak143","ENSG00000074964","peak143 ENSG00000074964","+",17539835,17697874,"inside",37167,37167,"NearestStart","ARHGEF10L","chr1",17577002,17577521,48,".",156.48,-1,-1
"51","1",17594911,17595168,258,"peak144","ENSG00000074964","peak144 ENSG00000074964","+",17539835,17697874,"inside",55076,55076,"NearestStart","ARHGEF10L","chr1",17594911,17595168,58,".",190.06,-1,-1
"52","1",17602870,17603283,414,"peak145","ENSG00000074964","peak145 ENSG00000074964","+",17539835,17697874,"inside",63035,63035,"NearestStart","ARHGEF10L","chr1",17602870,17603283,48,".",156.48,-1,-1
"53","1",17641119,17641723,605,"peak146","ENSG00000236648","peak146 ENSG00000236648","+",17717687,17749978,"upstream",-76568,75964,"NearestStart","RP11-473A10.2","chr1",17641119,17641723,103,".",332.76,-1,-1
"54","1",17846930,17847443,514,"peak147","ENSG00000117148","peak147 ENSG00000117148","+",17755313,17827063,"downstream",91617,19867,"NearestStart","ACTL8","chr1",17846930,17847443,245,".",792.08,-1,-1
"55","1",17849818,17850153,336,"peak148","ENSG00000117148","peak148 ENSG00000117148","+",17755313,17827063,"downstream",94505,22755,"NearestStart","ACTL8","chr1",17849818,17850153,32,".",103.71,-1,-1
"56","1",17855915,17856191,277,"peak149","ENSG00000117148","peak149 ENSG00000117148","+",17755313,17827063,"downstream",100602,28852,"NearestStart","ACTL8","chr1",17855915,17856191,38,".",125.6,-1,-1
"57","1",1079659,1080075,417,"peak15","ENSG00000237330","peak15 ENSG00000237330","-",1070966,1074307,"upstream",-5352,5352,"NearestStart","RNF223","chr1",1079659,1080075,48,".",157.77,-1,-1
"58","1",18806642,18807643,1002,"peak150","ENSG00000179002","peak150 ENSG00000179002","-",18839599,18859682,"downstream",53040,31956,"NearestStart","TAS1R2","chr1",18806642,18807643,224,".",724.87,-1,-1
"59","1",18807777,18808438,662,"peak151","ENSG00000179002","peak151 ENSG00000179002","-",18839599,18859682,"downstream",51905,31161,"NearestStart","TAS1R2","chr1",18807777,18808438,122,".",394.99,-1,-1
"60","1",18809159,18809507,349,"peak152","ENSG00000179002","peak152 ENSG00000179002","-",18839599,18859682,"downstream",50523,30092,"NearestStart","TAS1R2","chr1",18809159,18809507,36,".",117.82,-1,-1
"61","1",18884757,18885061,305,"peak153","ENSG00000265606","peak153 ENSG00000265606","-",18883202,18883275,"upstream",-1482,1482,"NearestStart","MIR4695","chr1",18884757,18885061,51,".",167.83,-1,-1
"62","1",19493140,19493636,497,"peak154","ENSG00000077549","peak154 ENSG00000077549","-",19338776,19485539,"upstream",-7601,7601,"NearestStart","CAPZB","chr1",19493140,19493636,89,".",288.76,-1,-1
"63","1",19678257,19678575,319,"peak155","ENSG00000158748","peak155 ENSG00000158748","+",19665287,19679562,"inside",12970,987,"NearestStart","HTR6","chr1",19678257,19678575,39,".",128.79,-1,-1
"64","1",19680903,19681583,681,"peak156","ENSG00000158748","peak156 ENSG00000158748","+",19665287,19679562,"downstream",15616,1341,"NearestStart","HTR6","chr1",19680903,19681583,301,".",974.81,-1,-1
"65","1",19682586,19683403,818,"peak157","ENSG00000158748","peak157 ENSG00000158748","+",19665287,19679562,"downstream",17299,3024,"NearestStart","HTR6","chr1",19682586,19683403,189,".",610.71,-1,-1
"66","1",19686878,19687526,649,"peak158","ENSG00000158748","peak158 ENSG00000158748","+",19665287,19679562,"downstream",21591,7316,"NearestStart","HTR6","chr1",19686878,19687526,334,".",1079.03,-1,-1
"67","1",19922796,19924250,1455,"peak159","ENSG00000188784","peak159 ENSG00000188784","-",19920009,19923617,"overlapStart",821,633,"NearestStart","PLA2G2E","chr1",19922796,19924250,959,".",3100,-1,-1
"68","1",1080709,1081040,332,"peak16","ENSG00000237330","peak16 ENSG00000237330","-",1070966,1074307,"upstream",-6402,6402,"NearestStart","RNF223","chr1",1080709,1081040,50,".",162.14,-1,-1
"69","1",19948583,19949000,418,"peak160","ENSG00000242688","peak160 ENSG00000242688","+",19970969,19971269,"upstream",-22386,21969,"NearestStart","RN7SL304P","chr1",19948583,19949000,55,".",177.8,-1,-1
"70","1",20004889,20005465,577,"peak161","ENSG00000127472","peak161 ENSG00000127472","+",20028179,20091190,"upstream",-23290,22714,"NearestStart","PLA2G5","chr1",20004889,20005465,128,".",414.85,-1,-1
"71","1",21036806,21037636,831,"peak162","ENSG00000233072","peak162 ENSG00000233072","-",21003550,21003934,"upstream",-32872,32872,"NearestStart","RPS15AP6","chr1",21036806,21037636,167,".",539.45,-1,-1
"72","1",21564655,21564983,329,"peak163","ENSG00000233431","peak163 ENSG00000233431","+",21586472,21591187,"upstream",-21817,21489,"NearestStart","RP11-63N8.3","chr1",21564655,21564983,34,".",110.89,-1,-1
"73","1",21568109,21569105,997,"peak164","ENSG00000233431","peak164 ENSG00000233431","+",21586472,21591187,"upstream",-18363,17367,"NearestStart","RP11-63N8.3","chr1",21568109,21569105,959,".",3100,-1,-1
"74","1",21588304,21588722,419,"peak165","ENSG00000233431","peak165 ENSG00000233431","+",21586472,21591187,"inside",1832,1832,"NearestStart","RP11-63N8.3","chr1",21588304,21588722,79,".",255.82,-1,-1
"75","1",21594665,21595518,854,"peak166","ENSG00000221781","peak166 ENSG00000221781","-",21592411,21592548,"upstream",-2117,2117,"NearestStart","AL359815.1","chr1",21594665,21595518,593,".",1916.01,-1,-1
"76","1",21596135,21596703,569,"peak167","ENSG00000221781","peak167 ENSG00000221781","-",21592411,21592548,"upstream",-3587,3587,"NearestStart","AL359815.1","chr1",21596135,21596703,141,".",458.07,-1,-1
"77","1",21604725,21605050,326,"peak168","ENSG00000221781","peak168 ENSG00000221781","-",21592411,21592548,"upstream",-12177,12177,"NearestStart","AL359815.1","chr1",21604725,21605050,31,".",100.18,-1,-1
"78","1",21635815,21636214,400,"peak169","ENSG00000076864","peak169 ENSG00000076864","-",21596215,21669363,"inside",33548,33149,"NearestStart","RAP1GAP","chr1",21635815,21636214,46,".",150.87,-1,-1
"79","1",1092066,1092572,507,"peak17","ENSG00000237330","peak17 ENSG00000237330","-",1070966,1074307,"upstream",-17759,17759,"NearestStart","RNF223","chr1",1092066,1092572,64,".",208.65,-1,-1
"80","1",21637525,21637937,413,"peak170","ENSG00000076864","peak170 ENSG00000076864","-",21596215,21669363,"inside",31838,31426,"NearestStart","RAP1GAP","chr1",21637525,21637937,39,".",126.08,-1,-1
"81","1",21650666,21651613,948,"peak171","ENSG00000076864","peak171 ENSG00000076864","-",21596215,21669363,"inside",18697,17750,"NearestStart","RAP1GAP","chr1",21650666,21651613,753,".",2432.63,-1,-1
"82","1",21660546,21661354,809,"peak172","ENSG00000076864","peak172 ENSG00000076864","-",21596215,21669363,"inside",8817,8009,"NearestStart","RAP1GAP","chr1",21660546,21661354,84,".",272.18,-1,-1
"83","1",21662301,21662702,402,"peak173","ENSG00000076864","peak173 ENSG00000076864","-",21596215,21669363,"inside",7062,6661,"NearestStart","RAP1GAP","chr1",21662301,21662702,51,".",167.17,-1,-1
"84","1",21728333,21728596,264,"peak174","ENSG00000281866","peak174 ENSG00000281866","+",21741140,21741195,"upstream",-12807,12544,"NearestStart","U7","chr1",21728333,21728596,194,".",629.55,-1,-1
"85","1",21901361,21901609,249,"peak175","ENSG00000232037","peak175 ENSG00000232037","+",21908098,21908580,"upstream",-6737,6489,"NearestStart","RP11-26H16.1","chr1",21901361,21901609,37,".",122.02,-1,-1
"86","1",21913347,21913860,514,"peak176","ENSG00000232037","peak176 ENSG00000232037","+",21908098,21908580,"downstream",5249,4767,"NearestStart","RP11-26H16.1","chr1",21913347,21913860,62,".",203.24,-1,-1
"87","1",21960345,21962056,1712,"peak177","ENSG00000219073","peak177 ENSG00000219073","+",21977021,21998642,"upstream",-16676,14965,"NearestStart","CELA3B","chr1",21960345,21962056,974,".",3149.01,-1,-1
"88","1",21965048,21966020,973,"peak178","ENSG00000219073","peak178 ENSG00000219073","+",21977021,21998642,"upstream",-11973,11001,"NearestStart","CELA3B","chr1",21965048,21966020,355,".",1149.76,-1,-1
"89","1",22582179,22582431,253,"peak179","ENSG00000070886","peak179 ENSG00000070886","+",22563564,22603594,"inside",18615,18615,"NearestStart","EPHA8","chr1",22582179,22582431,46,".",151.41,-1,-1
"90","1",1097959,1098943,985,"peak18","ENSG00000131591","peak18 ENSG00000131591","-",1081818,1116361,"inside",18402,16141,"NearestStart","C1orf159","chr1",1097959,1098943,533,".",1724.09,-1,-1
"91","1",22738918,22739510,593,"peak180","ENSG00000216157","peak180 ENSG00000216157","-",22748817,22748911,"downstream",9993,9307,"NearestStart","AL611946.1","chr1",22738918,22739510,101,".",329.31,-1,-1
"92","1",22952479,22952777,299,"peak181","ENSG00000215906","peak181 ENSG00000215906","-",22953043,22965338,"downstream",12859,266,"NearestStart","LACTBL1","chr1",22952479,22952777,33,".",109.71,-1,-1
"93","1",23036929,23037310,382,"peak182","ENSG00000263793","peak182 ENSG00000263793","+",23044305,23044372,"upstream",-7376,6995,"NearestStart","MIR3115","chr1",23036929,23037310,55,".",178.31,-1,-1
"94","1",23114819,23115324,506,"peak183","ENSG00000229010","peak183 ENSG00000229010","+",23140325,23141142,"upstream",-25506,25001,"NearestStart","RP5-979D14.1","chr1",23114819,23115324,134,".",433.78,-1,-1
"95","1",23115712,23116432,721,"peak184","ENSG00000229010","peak184 ENSG00000229010","+",23140325,23141142,"upstream",-24613,23893,"NearestStart","RP5-979D14.1","chr1",23115712,23116432,513,".",1659.69,-1,-1
"96","1",23857401,23857782,382,"peak185","ENSG00000179163","peak185 ENSG00000179163","-",23845077,23868294,"inside",10893,10512,"NearestStart","FUCA1","chr1",23857401,23857782,35,".",113.96,-1,-1
"97","1",24310910,24311736,827,"peak186","ENSG00000158055","peak186 ENSG00000158055","+",24319322,24364482,"upstream",-8412,7586,"NearestStart","GRHL3","chr1",24310910,24311736,126,".",408.98,-1,-1
"98","1",24327612,24328054,443,"peak187","ENSG00000232298","peak187 ENSG00000232298","-",24307556,24321901,"upstream",-5711,5711,"NearestStart","RP11-10N16.3","chr1",24327612,24328054,351,".",1136.3,-1,-1
"99","1",24743234,24743698,465,"peak188","ENSG00000169504","peak188 ENSG00000169504","+",24745357,24844324,"upstream",-2123,1659,"NearestStart","CLIC4","chr1",24743234,24743698,81,".",263.8,-1,-1
"100","1",24785957,24786534,578,"peak189","ENSG00000238482","peak189 ENSG00000238482","-",24777873,24777979,"upstream",-7978,7978,"NearestStart","RNU6-1208P","chr1",24785957,24786534,261,".",846.25,-1,-1
"101","1",1099956,1100567,612,"peak19","ENSG00000131591","peak19 ENSG00000131591","-",1081818,1116361,"inside",16405,15794,"NearestStart","C1orf159","chr1",1099956,1100567,78,".",252.04,-1,-1
"102","1",24889196,24889618,423,"peak190","ENSG00000278034","peak190 ENSG00000278034","-",24919345,24919416,"downstream",30220,29727,"NearestStart","MIR6731","chr1",24889196,24889618,39,".",127.49,-1,-1
"103","1",24894395,24894731,337,"peak191","ENSG00000278034","peak191 ENSG00000278034","-",24919345,24919416,"downstream",25021,24614,"NearestStart","MIR6731","chr1",24894395,24894731,40,".",130.5,-1,-1
"104","1",24896803,24897282,480,"peak192","ENSG00000278034","peak192 ENSG00000278034","-",24919345,24919416,"downstream",22613,22063,"NearestStart","MIR6731","chr1",24896803,24897282,424,".",1371.72,-1,-1
"105","1",25005062,25005359,298,"peak193","ENSG00000264371","peak193 ENSG00000264371","+",25023503,25023586,"upstream",-18441,18144,"NearestStart","MIR4425","chr1",25005062,25005359,31,".",100.89,-1,-1
"106","1",25096263,25096531,269,"peak194","ENSG00000233755","peak194 ENSG00000233755","-",25043707,25113120,"inside",16857,16589,"NearestStart","RP4-799D16.1","chr1",25096263,25096531,41,".",134.99,-1,-1
"107","1",25242266,25242780,515,"peak195","ENSG00000272432","peak195 ENSG00000272432","+",25247837,25248321,"upstream",-5571,5057,"NearestStart","RP3-465N24.6","chr1",25242266,25242780,122,".",395.78,-1,-1
"108","1",25348908,25349248,341,"peak196","ENSG00000117616","peak196 ENSG00000117616","-",25242237,25338213,"upstream",-10695,10695,"NearestStart","RSRP1","chr1",25348908,25349248,37,".",122.13,-1,-1
"109","1",26083651,26083891,241,"peak197","ENSG00000265320","peak197 ENSG00000265320","+",26071578,26071677,"downstream",12073,11974,"NearestStart","AL391650.1","chr1",26083651,26083891,47,".",155,-1,-1
"110","1",26545252,26545771,520,"peak198","ENSG00000238705","peak198 ENSG00000238705","+",26554542,26554593,"upstream",-9290,8771,"NearestStart","MIR1976","chr1",26545252,26545771,126,".",407.18,-1,-1
"111","1",26551506,26551874,369,"peak199","ENSG00000238705","peak199 ENSG00000238705","+",26554542,26554593,"upstream",-3036,2668,"NearestStart","MIR1976","chr1",26551506,26551874,85,".",275.51,-1,-1
"112","1",858278,858623,346,"peak2","ENSG00000234711","peak2 ENSG00000234711","+",873292,874349,"upstream",-15014,14669,"NearestStart","TUBB8P11","chr1",858278,858623,42,".",136.05,-1,-1
"113","1",1114610,1115259,650,"peak20","ENSG00000131591","peak20 ENSG00000131591","-",1081818,1116361,"inside",1751,1102,"NearestStart","C1orf159","chr1",1114610,1115259,232,".",751.91,-1,-1
"114","1",26615654,26616133,480,"peak200","ENSG00000252429","peak200 ENSG00000252429","-",26602369,26602432,"upstream",-13222,13222,"NearestStart","RNU7-29P","chr1",26615654,26616133,88,".",286.88,-1,-1
"115","1",27188394,27188892,499,"peak201","ENSG00000229985","peak201 ENSG00000229985","+",27176751,27177277,"downstream",11643,11117,"NearestStart","RP11-40H20.5","chr1",27188394,27188892,42,".",135.92,-1,-1
"116","1",27334572,27335014,443,"peak202","ENSG00000142765","peak202 ENSG00000142765","+",27342020,27353937,"upstream",-7448,7006,"NearestStart","SYTL1","chr1",27334572,27335014,48,".",156.48,-1,-1
"117","1",27576983,27577493,511,"peak203","ENSG00000126705","peak203 ENSG00000126705","-",27534035,27604431,"inside",27448,26938,"NearestStart","AHDC1","chr1",27576983,27577493,59,".",193.17,-1,-1
"118","1",27774571,27774964,394,"peak204","ENSG00000269971","peak204 ENSG00000269971","+",27773858,27774041,"downstream",713,530,"NearestStart","RP3-426I6.5","chr1",27774571,27774964,56,".",183.39,-1,-1
"119","1",27896130,27896850,721,"peak205","ENSG00000117748","peak205 ENSG00000117748","-",27891524,27914746,"inside",18616,4606,"NearestStart","RPA2","chr1",27896130,27896850,78,".",254.13,-1,-1
"120","1",27971383,27971988,606,"peak206","ENSG00000227050","peak206 ENSG00000227050","-",27938875,27960193,"upstream",-11190,11190,"NearestStart","RP11-460I13.2","chr1",27971383,27971988,170,".",551.4,-1,-1
"121","1",28640494,28640835,342,"peak207","ENSG00000120656","peak207 ENSG00000120656","-",28589323,28643085,"inside",2591,2250,"NearestStart","TAF12","chr1",28640494,28640835,35,".",115.72,-1,-1
"122","1",28674578,28675163,586,"peak208","ENSG00000162419","peak208 ENSG00000162419","+",28668732,28719353,"inside",5846,5846,"NearestStart","GMEB1","chr1",28674578,28675163,503,".",1626.16,-1,-1
"123","1",28680318,28680632,315,"peak209","ENSG00000252777","peak209 ENSG00000252777","+",28689665,28689794,"upstream",-9347,9033,"NearestStart","SCARNA24","chr1",28680318,28680632,36,".",117.27,-1,-1
"124","1",1131841,1132216,376,"peak21","ENSG00000223823","peak21 ENSG00000223823","+",1137017,1144056,"upstream",-5176,4801,"NearestStart","LINC01342","chr1",1131841,1132216,38,".",125.19,-1,-1
"125","1",28680646,28681120,475,"peak210","ENSG00000252777","peak210 ENSG00000252777","+",28689665,28689794,"upstream",-9019,8545,"NearestStart","SCARNA24","chr1",28680646,28681120,164,".",530.88,-1,-1
"126","1",28696382,28696845,464,"peak211","ENSG00000252777","peak211 ENSG00000252777","+",28689665,28689794,"downstream",6717,6588,"NearestStart","SCARNA24","chr1",28696382,28696845,64,".",208.8,-1,-1
"127","1",28705427,28705717,291,"peak212","ENSG00000252777","peak212 ENSG00000252777","+",28689665,28689794,"downstream",15762,15633,"NearestStart","SCARNA24","chr1",28705427,28705717,32,".",104.07,-1,-1
"128","1",28806093,28806451,359,"peak213","ENSG00000116329","peak213 ENSG00000116329","+",28812142,28871267,"upstream",-6049,5691,"NearestStart","OPRD1","chr1",28806093,28806451,65,".",212.93,-1,-1
"129","1",28853366,28853744,379,"peak214","ENSG00000233427","peak214 ENSG00000233427","-",28870483,28877336,"downstream",23970,16739,"NearestStart","RP1-212P9.3","chr1",28853366,28853744,32,".",104.07,-1,-1
"130","1",30998771,30999374,604,"peak215","ENSG00000237329","peak215 ENSG00000237329","+",31036734,31037240,"upstream",-37963,37360,"NearestStart","RP11-201O14.1","chr1",30998771,30999374,65,".",211.64,-1,-1
"131","1",31207946,31208353,408,"peak216","ENSG00000084628","peak216 ENSG00000084628","-",31179745,31239554,"inside",31608,28201,"NearestStart","NKAIN1","chr1",31207946,31208353,85,".",275.97,-1,-1
"132","1",31232894,31233274,381,"peak217","ENSG00000084628","peak217 ENSG00000084628","-",31179745,31239554,"inside",6660,6280,"NearestStart","NKAIN1","chr1",31232894,31233274,92,".",297.83,-1,-1
"133","1",31511835,31512111,277,"peak218","ENSG00000223907","peak218 ENSG00000223907","+",31518435,31524245,"upstream",-6600,6324,"NearestStart","LINC01226","chr1",31511835,31512111,83,".",268.24,-1,-1
