Pfdn2	NA	Pfdn2	prefoldin 2	18637	ENSMUSG00000006412

Syk	NA	Syk	spleen tyrosine kinase	20963	ENSMUSG00000021457

Ykt6	NA	Ykt6	YKT6 homolog (S. Cerevisiae)	56418	ENSMUSG00000002741

Scrn2	NA	Scrn2	secernin 2	217140	ENSMUSG00000020877

Porcn	NA	Porcn	porcupine homolog (Drosophila)	53627	ENSMUSG00000031169

Herc2	NA	Herc2	hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 2	15204	ENSMUSG00000030451

Ubxn1	NA	Ubxn1	UBX domain protein 1	225896	ENSMUSG00000071655

Adra1a	NA	Adra1a	adrenergic receptor, alpha 1a	11549	ENSMUSG00000045875

Qdpr	NA	Qdpr	quinoid dihydropteridine reductase	110391	ENSMUSG00000015806

Kcnj11	NA	Kcnj11	potassium inwardly rectifying channel, subfamily J, member 11	16514	ENSMUSG00000096146

Ogt	NA	Ogt	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	108155	ENSMUSG00000034160

Cd81	NA	Cd81	CD81 antigen	12520	ENSMUSG00000037706

Bex1	NA	Bex1	brain expressed gene 1	19716	ENSMUSG00000050071

Ppfibp2	NA	Ppfibp2	PTPRF interacting protein, binding protein 2 (liprin beta 2)	19024	ENSMUSG00000036528

Tfip11	NA	Tfip11	tuftelin interacting protein 11	54723	ENSMUSG00000029345

Foxc2	NA	Foxc2	forkhead box C2	14234	ENSMUSG00000046714

Galnt10	NA	Galnt10	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10	171212	ENSMUSG00000020520

Npy1r	NA	Npy1r	neuropeptide Y receptor Y1	18166	ENSMUSG00000036437

Renbp	NA	Renbp	renin binding protein	19703	ENSMUSG00000031387

Exosc8	NA	Exosc8	exosome component 8	69639	ENSMUSG00000027752

Adrm1	NA	Adrm1	adhesion regulating molecule 1	56436	ENSMUSG00000039041

Tpd52l1	NA	Tpd52l1	tumor protein D52-like 1	21987	ENSMUSG00000000296

Ensa	NA	Ensa	endosulfine alpha	56205	ENSMUSG00000038619

Ddit4	NA	Ddit4	DNA-damage-inducible transcript 4	74747	ENSMUSG00000020108

Spry1	NA	Spry1	sprouty homolog 1 (Drosophila)	24063	ENSMUSG00000037211

Tcf7	NA	Tcf7	transcription factor 7, T cell specific	21414	ENSMUSG00000000782

Ipcef1	NA	Ipcef1	interaction protein for cytohesin exchange factors 1	320495	ENSMUSG00000064065

Iah1	NA	Iah1	isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae)	67732	ENSMUSG00000062054

Bop1	NA	Bop1	block of proliferation 1	12181	ENSMUSG00000022557

Pdlim1	NA	Pdlim1	PDZ and LIM domain 1 (elfin)	54132	ENSMUSG00000055044

Pycr2	NA	Pycr2	pyrroline-5-carboxylate reductase family, member 2	69051	ENSMUSG00000026520

Clk4	NA	Clk4	CDC like kinase 4	12750	ENSMUSG00000020385

Tbc1d30	NA	Tbc1d30	TBC1 domain family, member 30	74694	ENSMUSG00000052302

Zkscan3	NA	Zkscan3	zinc finger with KRAB and SCAN domains 3	72739	ENSMUSG00000021327

Lars2	NA	Lars2	leucyl-tRNA synthetase, mitochondrial	102436	ENSMUSG00000035202

Rbm3	NA	Rbm3	RNA binding motif protein 3	19652	ENSMUSG00000031167

Pip4k2c	NA	Pip4k2c	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma	117150	ENSMUSG00000025417

Gria2	NA	Gria2	glutamate receptor, ionotropic, AMPA2 (alpha 2)	14800	ENSMUSG00000033981

Prpf38b	NA	Prpf38b	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	66921	ENSMUSG00000027881

Cltc	NA	Cltc	clathrin, heavy polypeptide (Hc)	67300	ENSMUSG00000047126

Prpf4b	NA	Prpf4b	PRP4 pre-mRNA processing factor 4 homolog B (yeast)	19134	ENSMUSG00000021413

Agap1	NA	Agap1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	347722	ENSMUSG00000055013

Psmb4	NA	Psmb4	proteasome (prosome, macropain) subunit, beta type 4	19172	ENSMUSG00000005779

Hspbp1	NA	Hspbp1	HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1	66245	ENSMUSG00000063802

Nsdhl	NA	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	18194	ENSMUSG00000031349

Rps15	NA	Rps15	ribosomal protein S15	20054	ENSMUSG00000063457

Ptpn5	NA	Ptpn5	protein tyrosine phosphatase, non-receptor type 5	19259	ENSMUSG00000030854

Ednra	NA	Ednra	endothelin receptor type A	13617	ENSMUSG00000031616

Ctgf	NA	Ctgf	connective tissue growth factor	14219	ENSMUSG00000019997

Lap3	NA	Lap3	leucine aminopeptidase 3	66988	ENSMUSG00000039682

Hopx	NA	Hopx	HOP homeobox	74318	ENSMUSG00000059325

Gsk3b	NA	Gsk3b	glycogen synthase kinase 3 beta	56637	ENSMUSG00000022812

Zfp827	NA	Zfp827	zinc finger protein 827	622675	ENSMUSG00000071064

Zfp57	NA	Zfp57	zinc finger protein 57	22715	ENSMUSG00000036036

Cbx4	NA	Cbx4	chromobox 4	12418	ENSMUSG00000039989

Cst8	NA	Cst8	cystatin 8 (cystatin-related epididymal spermatogenic)	13012	ENSMUSG00000027442

P2rx1	NA	P2rx1	purinergic receptor P2X, ligand-gated ion channel, 1	18436	ENSMUSG00000020787

Zfp13	NA	Zfp13	zinc finger protein 13	22654	ENSMUSG00000062012

Dgkq	NA	Dgkq	diacylglycerol kinase, theta	110524	ENSMUSG00000004815

Inpp5d	NA	Inpp5d	inositol polyphosphate-5-phosphatase D	16331	ENSMUSG00000026288

Amot	NA	Amot	angiomotin	27494	ENSMUSG00000041688

Atp6v1b2	NA	Atp6v1b2	ATPase, H+ transporting, lysosomal V1 subunit B2	11966	ENSMUSG00000006273

Ctla2a	NA	Ctla2a	cytotoxic T lymphocyte-associated protein 2 alpha	13024	ENSMUSG00000044258

Hmbs	NA	Hmbs	hydroxymethylbilane synthase	15288	ENSMUSG00000032126

Snai2	NA	Snai2	snail homolog 2 (Drosophila)	20583	ENSMUSG00000022676

Dclre1c	NA	Dclre1c	DNA cross-link repair 1C, PSO2 homolog (S. cerevisiae)	227525	ENSMUSG00000026648

Ppp1r12a	NA	Ppp1r12a	protein phosphatase 1, regulatory (inhibitor) subunit 12A	17931	ENSMUSG00000019907

Urm1	NA	Urm1	ubiquitin related modifier 1 homolog (S. cerevisiae)	68205	ENSMUSG00000069020

Mycbp2	NA	Mycbp2	MYC binding protein 2	105689	ENSMUSG00000033004

Aldh3a2	NA	Aldh3a2	aldehyde dehydrogenase family 3, subfamily A2	11671	ENSMUSG00000010025

Tubb2b	NA	Tubb2b	tubulin, beta 2B class IIB	73710	ENSMUSG00000045136

Aga	NA	Aga	aspartylglucosaminidase	11593	ENSMUSG00000031521

Flt4	NA	Flt4	FMS-like tyrosine kinase 4	14257	ENSMUSG00000020357

Adamts6	NA	Adamts6	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	108154	ENSMUSG00000046169

Ldb1	NA	Ldb1	LIM domain binding 1	16825	ENSMUSG00000025223

P4hb	NA	P4hb	prolyl 4-hydroxylase, beta polypeptide	18453	ENSMUSG00000025130

Phf6	NA	Phf6	PHD finger protein 6	70998	ENSMUSG00000025626

Ppid	NA	Ppid	peptidylprolyl isomerase D (cyclophilin D)	67738	ENSMUSG00000027804

Smad3	NA	Smad3	SMAD family member 3	17127	ENSMUSG00000032402

Kctd1	NA	Kctd1	potassium channel tetramerisation domain containing 1	106931	ENSMUSG00000036225

Ppp1r37	NA	Ppp1r37	protein phosphatase 1, regulatory subunit 37	232947	ENSMUSG00000051403

Esr1	NA	Esr1	estrogen receptor 1 (alpha)	13982	ENSMUSG00000019768

Gata2	NA	Gata2	GATA binding protein 2	14461	ENSMUSG00000015053

Mapk8ip3	NA	Mapk8ip3	mitogen-activated protein kinase 8 interacting protein 3	30957	ENSMUSG00000024163

B3gnt7	NA	B3gnt7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	227327	ENSMUSG00000079445

Aldoc	NA	Aldoc	aldolase C, fructose-bisphosphate	11676	ENSMUSG00000017390

Akr7a5	NA	Akr7a5	aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase)	110198	ENSMUSG00000028743

Accsl	NA	Accsl	1-aminocyclopropane-1-carboxylate synthase (non-functional)-like	381411	ENSMUSG00000075023

Spink5	NA	Spink5	serine peptidase inhibitor, Kazal type 5	72432	ENSMUSG00000055561

Aars	NA	Aars	alanyl-tRNA synthetase	234734	ENSMUSG00000031960

Acly	NA	Acly	ATP citrate lyase	104112	ENSMUSG00000020917

Creg2	NA	Creg2	cellular repressor of E1A-stimulated genes 2	263764	ENSMUSG00000050967

Dll1	NA	Dll1	delta-like 1 (Drosophila)	13388	ENSMUSG00000014773

Ctnnbip1	NA	Ctnnbip1	catenin beta interacting protein 1	67087	ENSMUSG00000028988

Adam28	NA	Adam28	a disintegrin and metallopeptidase domain 28	13522	ENSMUSG00000014725

Cab39	NA	Cab39	calcium binding protein 39	12283	ENSMUSG00000036707

Sorl1	NA	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	20660	ENSMUSG00000049313

Sdr42e1	NA	Sdr42e1	short chain dehydrogenase/reductase family 42E, member 1	74032	ENSMUSG00000034308

Pemt	NA	Pemt	phosphatidylethanolamine N-methyltransferase	18618	ENSMUSG00000000301

Eif5a	NA	Eif5a	eukaryotic translation initiation factor 5A	276770	ENSMUSG00000078812

C1galt1	NA	C1galt1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1	94192	ENSMUSG00000042460

Irf3	NA	Irf3	interferon regulatory factor 3	54131	ENSMUSG00000003184

Gcnt4	NA	Gcnt4	glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase)	218476	ENSMUSG00000091387

Ccnl2	NA	Ccnl2	cyclin L2	56036	ENSMUSG00000029068

Pycrl	NA	Pycrl	pyrroline-5-carboxylate reductase-like	66194	ENSMUSG00000022571

Fut2	NA	Fut2	fucosyltransferase 2	14344	ENSMUSG00000055978

Spock1	NA	Spock1	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1	20745	ENSMUSG00000056222

Cdc42bpg	NA	Cdc42bpg	CDC42 binding protein kinase gamma (DMPK-like)	240505	ENSMUSG00000024769

Pi15	NA	Pi15	peptidase inhibitor 15	94227	ENSMUSG00000067780

Sbk1	NA	Sbk1	SH3-binding kinase 1	104175	ENSMUSG00000042978

Eif4a1	NA	Eif4a1	eukaryotic translation initiation factor 4A1	13681	ENSMUSG00000059796

Sap25	NA	Sap25	sin3 associated polypeptide	751865	ENSMUSG00000079165

Zap70	NA	Zap70	zeta-chain (TCR) associated protein kinase	22637	ENSMUSG00000026117

Pafah2	NA	Pafah2	platelet-activating factor acetylhydrolase 2	100163	ENSMUSG00000037366

Ampd3	NA	Ampd3	adenosine monophosphate deaminase 3	11717	ENSMUSG00000005686

B4galt1	NA	B4galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	14595	ENSMUSG00000028413

Zbtb22	NA	Zbtb22	zinc finger and BTB domain containing 22	81630	ENSMUSG00000051390

Safb2	NA	Safb2	scaffold attachment factor B2	224902	ENSMUSG00000042625

Os9	NA	Os9	amplified in osteosarcoma	216440	ENSMUSG00000040462

Akap8	NA	Akap8	A kinase (PRKA) anchor protein 8	56399	ENSMUSG00000024045

Dusp10	NA	Dusp10	dual specificity phosphatase 10	63953	ENSMUSG00000039384

Nudt22	NA	Nudt22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	68323	ENSMUSG00000037349

Prdx1	NA	Prdx1	peroxiredoxin 1	18477	ENSMUSG00000028691

Lrp10	NA	Lrp10	low-density lipoprotein receptor-related protein 10	65107	ENSMUSG00000022175

Khk	NA	Khk	ketohexokinase	16548	ENSMUSG00000029162

Kif5a	NA	Kif5a	kinesin family member 5A	16572	ENSMUSG00000074657

Adam33	NA	Adam33	a disintegrin and metallopeptidase domain 33	110751	ENSMUSG00000027318

Amfr	NA	Amfr	autocrine motility factor receptor	23802	ENSMUSG00000031751

Cndp1	NA	Cndp1	carnosine dipeptidase 1 (metallopeptidase M20 family)	338403	ENSMUSG00000056162

Runx1	NA	Runx1	runt related transcription factor 1	12394	ENSMUSG00000022952

Gsta4	NA	Gsta4	glutathione S-transferase, alpha 4	14860	ENSMUSG00000032348

Ctcfl	NA	Ctcfl	CCCTC-binding factor (zinc finger protein)-like	664799	ENSMUSG00000070495

Plac8	NA	Plac8	placenta-specific 8	231507	ENSMUSG00000029322

Pacsin1	NA	Pacsin1	protein kinase C and casein kinase substrate in neurons 1	23969	ENSMUSG00000040276

Plod2	NA	Plod2	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2	26432	ENSMUSG00000032374

Ovch2	NA	Ovch2	ovochymase 2	244199	ENSMUSG00000048236

Pfkl	NA	Pfkl	phosphofructokinase, liver, B-type	18641	ENSMUSG00000020277

Tcea3	NA	Tcea3	transcription elongation factor A (SII), 3	21401	ENSMUSG00000001604

Styk1	NA	Styk1	serine/threonine/tyrosine kinase 1	243659	ENSMUSG00000032899

Rbp1	NA	Rbp1	retinol binding protein 1, cellular	19659	ENSMUSG00000046402

Acp1	NA	Acp1	acid phosphatase 1, soluble	11431	ENSMUSG00000044573

Lcn2	NA	Lcn2	lipocalin 2	16819	ENSMUSG00000026822

Nox4	NA	Nox4	NADPH oxidase 4	50490	ENSMUSG00000030562

Chmp1a	NA	Chmp1a	charged multivesicular body protein 1A	234852	ENSMUSG00000000743

Oas2	NA	Oas2	2'-5' oligoadenylate synthetase 2	246728	ENSMUSG00000032690

Krit1	NA	Krit1	KRIT1, ankyrin repeat containing	79264	ENSMUSG00000000600

Serpine1	NA	Serpine1	serine (or cysteine) peptidase inhibitor, clade E, member 1	18787	ENSMUSG00000037411

Anapc5	NA	Anapc5	anaphase-promoting complex subunit 5	59008	ENSMUSG00000029472

Ggt7	NA	Ggt7	gamma-glutamyltransferase 7	207182	ENSMUSG00000027603

Bmp7	NA	Bmp7	bone morphogenetic protein 7	12162	ENSMUSG00000008999

Btg1	NA	Btg1	B cell translocation gene 1, anti-proliferative	12226	ENSMUSG00000036478

Nfe2l2	NA	Nfe2l2	nuclear factor, erythroid derived 2, like 2	18024	ENSMUSG00000015839

Abcg2	NA	Abcg2	ATP-binding cassette, sub-family G (WHITE), member 2	26357	ENSMUSG00000029802

Alkbh7	NA	Alkbh7	alkB, alkylation repair homolog 7 (E. coli)	66400	ENSMUSG00000002661

Adamts14	NA	Adamts14	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14	237360	ENSMUSG00000059901

Gja1	NA	Gja1	gap junction protein, alpha 1	14609	ENSMUSG00000050953

Man1a	NA	Man1a	mannosidase 1, alpha	17155	ENSMUSG00000003746

Prss12	NA	Prss12	protease, serine, 12 neurotrypsin (motopsin)	19142	ENSMUSG00000027978

Pdcd4	NA	Pdcd4	programmed cell death 4	18569	ENSMUSG00000024975

Csnk1g1	NA	Csnk1g1	casein kinase 1, gamma 1	214897	ENSMUSG00000032384

Enpp2	NA	Enpp2	ectonucleotide pyrophosphatase/phosphodiesterase 2	18606	ENSMUSG00000022425

Hdac10	NA	Hdac10	histone deacetylase 10	170787	ENSMUSG00000062906

Sept4	NA	Sept4	septin 4	18952	ENSMUSG00000020486

Gnl1	NA	Gnl1	guanine nucleotide binding protein-like 1	14670	ENSMUSG00000024429

Pdgfra	NA	Pdgfra	platelet derived growth factor receptor, alpha polypeptide	18595	ENSMUSG00000029231

Cst12	NA	Cst12	cystatin 12	69362	ENSMUSG00000027443

Isyna1	NA	Isyna1	myo-inositol 1-phosphate synthase A1	71780	ENSMUSG00000019139

Irx3	NA	Irx3	Iroquois related homeobox 3 (Drosophila)	16373	ENSMUSG00000031734

Pfkfb1	NA	Pfkfb1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	18639	ENSMUSG00000025271

Cox15	NA	Cox15	COX15 homolog, cytochrome c oxidase assembly protein (yeast)	226139	ENSMUSG00000040018

Gfpt1	NA	Gfpt1	glutamine fructose-6-phosphate transaminase 1	14583	ENSMUSG00000029992

Med9	NA	Med9	mediator of RNA polymerase II transcription, subunit 9 homolog (yeast)	192191	ENSMUSG00000061650

Derl3	NA	Derl3	Der1-like domain family, member 3	70377	ENSMUSG00000009092

Rbm5	NA	Rbm5	RNA binding motif protein 5	83486	ENSMUSG00000032580

Anxa3	NA	Anxa3	annexin A3	11745	ENSMUSG00000029484

Edn1	NA	Edn1	endothelin 1	13614	ENSMUSG00000021367

Serinc2	NA	Serinc2	serine incorporator 2	230779	ENSMUSG00000023232

Elovl4	NA	Elovl4	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4	83603	ENSMUSG00000032262

Sox9	NA	Sox9	SRY-box containing gene 9	20682	ENSMUSG00000000567

St8sia6	NA	St8sia6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	241230	ENSMUSG00000003418

Dlg4	NA	Dlg4	discs, large homolog 4 (Drosophila)	13385	ENSMUSG00000020886

Trmu	NA	Trmu	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	72026	ENSMUSG00000022386

Cftr	NA	Cftr	cystic fibrosis transmembrane conductance regulator	12638	ENSMUSG00000041301

Cdk5rap3	NA	Cdk5rap3	CDK5 regulatory subunit associated protein 3	80280	ENSMUSG00000018669

Cdkl4	NA	Cdkl4	cyclin-dependent kinase-like 4	381113	ENSMUSG00000033966

Arap2	NA	Arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	212285	ENSMUSG00000037999

B4galnt1	NA	B4galnt1	beta-1,4-N-acetyl-galactosaminyl transferase 1	14421	ENSMUSG00000006731

Pla2g5	NA	Pla2g5	phospholipase A2, group V	18784	ENSMUSG00000041193

Gaa	NA	Gaa	glucosidase, alpha, acid	14387	ENSMUSG00000025579

Atp6v1a	NA	Atp6v1a	ATPase, H+ transporting, lysosomal V1 subunit A	11964	ENSMUSG00000052459

Npl	NA	Npl	N-acetylneuraminate pyruvate lyase	74091	ENSMUSG00000042684

Mbnl3	NA	Mbnl3	muscleblind-like 3 (Drosophila)	171170	ENSMUSG00000036109

Ncf2	NA	Ncf2	neutrophil cytosolic factor 2	17970	ENSMUSG00000026480

Fkbp8	NA	Fkbp8	FK506 binding protein 8	14232	ENSMUSG00000019428

Pgm2l1	NA	Pgm2l1	phosphoglucomutase 2-like 1	70974	ENSMUSG00000030729

Hoxc9	NA	Hoxc9	homeobox C9	15427	ENSMUSG00000036139

Clk1	NA	Clk1	CDC-like kinase 1	12747	ENSMUSG00000026034

Ephb6	NA	Ephb6	Eph receptor B6	13848	ENSMUSG00000029869

Serinc5	NA	Serinc5	serine incorporator 5	218442	ENSMUSG00000021703

Hmgb1	NA	Hmgb1	high mobility group box 1	15289	ENSMUSG00000066551

Pfdn5	NA	Pfdn5	prefoldin 5	56612	ENSMUSG00000001289

Ren1	NA	Ren1	renin 1 structural	19701	ENSMUSG00000070645

Creg1	NA	Creg1	cellular repressor of E1A-stimulated genes 1	433375	ENSMUSG00000040713

Adra2c	NA	Adra2c	adrenergic receptor, alpha 2c	11553	ENSMUSG00000045318

Rbpms	NA	Rbpms	RNA binding protein gene with multiple splicing	19663	ENSMUSG00000031586

Spink2	NA	Spink2	serine peptidase inhibitor, Kazal type 2	69982	ENSMUSG00000053030

Runx2	NA	Runx2	runt related transcription factor 2	12393	ENSMUSG00000039153

Glul	NA	Glul	glutamate-ammonia ligase (glutamine synthetase)	14645	ENSMUSG00000026473

Nr2f2	NA	Nr2f2	nuclear receptor subfamily 2, group F, member 2	11819	ENSMUSG00000030551

