Blvrb	NA	Blvrb	biliverdin reductase B (flavin reductase (NADPH))	233016	ENSMUSG00000040466

Phkg2	NA	Phkg2	phosphorylase kinase, gamma 2 (testis)	68961	ENSMUSG00000030815

Sep15	NA	Sep15	selenoprotein	93684	ENSMUSG00000037072

Qdpr	NA	Qdpr	quinoid dihydropteridine reductase	110391	ENSMUSG00000015806

Hadhb	NA	Hadhb	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit	231086	ENSMUSG00000059447

Cyp2c50	NA	Cyp2c50	cytochrome P450, family 2, subfamily c, polypeptide 50	107141	ENSMUSG00000054827

Bdh2	NA	Bdh2	3-hydroxybutyrate dehydrogenase, type 2	69772	ENSMUSG00000028167

Apoa4	NA	Apoa4	apolipoprotein A-IV	11808	ENSMUSG00000032080

Hsd17b6	NA	Hsd17b6	hydroxysteroid (17-beta) dehydrogenase 6	27400	ENSMUSG00000025396

Cox5a	NA	Cox5a	cytochrome c oxidase, subunit Va	12858	ENSMUSG00000000088

Cyp2c37	NA	Cyp2c37	cytochrome P450, family 2. subfamily c, polypeptide 37	13096	ENSMUSG00000042248

Hsd17b13	NA	Hsd17b13	hydroxysteroid (17-beta) dehydrogenase 13	243168	ENSMUSG00000034528

Cyp2r1	NA	Cyp2r1	cytochrome P450, family 2, subfamily r, polypeptide 1	244209	ENSMUSG00000030670

Cyba	NA	Cyba	cytochrome b-245, alpha polypeptide	13057	ENSMUSG00000006519

Ndufa6	NA	Ndufa6	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6 (B14)	67130	ENSMUSG00000022450

Cyp2j6	NA	Cyp2j6	cytochrome P450, family 2, subfamily j, polypeptide 6	13110	ENSMUSG00000052914

Cyp2c29	NA	Cyp2c29	cytochrome P450, family 2, subfamily c, polypeptide 29	13095	ENSMUSG00000003053

Aldh1a7	NA	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7	26358	ENSMUSG00000024747

Ndufb11	NA	Ndufb11	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11	104130	ENSMUSG00000031059

Cyp2j9	NA	Cyp2j9	cytochrome P450, family 2, subfamily j, polypeptide 9	74519	ENSMUSG00000015224

Hibadh	NA	Hibadh	3-hydroxyisobutyrate dehydrogenase	58875	ENSMUSG00000029776

Cyp2a12	NA	Cyp2a12	cytochrome P450, family 2, subfamily a, polypeptide 12	13085	ENSMUSG00000060407

Htatip2	NA	Htatip2	HIV-1 tat interactive protein 2, homolog (human)	53415	ENSMUSG00000039745

Nsdhl	NA	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	18194	ENSMUSG00000031349

Ugdh	NA	Ugdh	UDP-glucose dehydrogenase	22235	ENSMUSG00000029201

Scd2	NA	Scd2	stearoyl-Coenzyme A desaturase 2	20250	ENSMUSG00000025203

Dus4l	NA	Dus4l	dihydrouridine synthase 4-like (S. cerevisiae)	71916	ENSMUSG00000020648

Phyh	NA	Phyh	phytanoyl-CoA hydroxylase	16922	ENSMUSG00000026664

Acad8	NA	Acad8	acyl-Coenzyme A dehydrogenase family, member 8	66948	ENSMUSG00000031969

Ndufs1	NA	Ndufs1	NADH dehydrogenase (ubiquinone) Fe-S protein 1	227197	ENSMUSG00000025968

Etfa	NA	Etfa	electron transferring flavoprotein, alpha polypeptide	110842	ENSMUSG00000032314

Aldh1a1	NA	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1	11668	ENSMUSG00000053279

Akr1e1	NA	Akr1e1	aldo-keto reductase family 1, member E1	56043	ENSMUSG00000045410

Aox1	NA	Aox1	aldehyde oxidase 1	11761	ENSMUSG00000063558

Bbox1	NA	Bbox1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase 1 (gamma-butyrobetaine hydroxylase)	170442	ENSMUSG00000041660

Alox5ap	NA	Alox5ap	arachidonate 5-lipoxygenase activating protein	11690	ENSMUSG00000060063

Cyp2c68	NA	Cyp2c68	cytochrome P450, family 2, subfamily c, polypeptide 68	433247	ENSMUSG00000074882

Cyp3a11	NA	Cyp3a11	cytochrome P450, family 3, subfamily a, polypeptide 11	13112	ENSMUSG00000056035

Cyp4a10	NA	Cyp4a10	cytochrome P450, family 4, subfamily a, polypeptide 10	13117	ENSMUSG00000066072

Prdx1	NA	Prdx1	peroxiredoxin 1	18477	ENSMUSG00000028691

Sc5d	NA	Sc5d	sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)	235293	ENSMUSG00000032018

Ppp1r3b	NA	Ppp1r3b	protein phosphatase 1, regulatory (inhibitor) subunit 3B	244416	ENSMUSG00000046794

Akr1d1	NA	Akr1d1	aldo-keto reductase family 1, member D1	208665	ENSMUSG00000038641

Akr1c13	NA	Akr1c13	aldo-keto reductase family 1, member C13	27384	ENSMUSG00000021213

Fdft1	NA	Fdft1	farnesyl diphosphate farnesyl transferase 1	14137	ENSMUSG00000021273

Akr1c12	NA	Akr1c12	aldo-keto reductase family 1, member C12	622402	ENSMUSG00000021211

Ncf1	NA	Ncf1	neutrophil cytosolic factor 1	17969	ENSMUSG00000015950

Creg1	NA	Creg1	cellular repressor of E1A-stimulated genes 1	433375	ENSMUSG00000040713

Txnl1	NA	Txnl1	thioredoxin-like 1	53382	ENSMUSG00000024583

Cyp51	NA	Cyp51	cytochrome P450, family 51	13121	ENSMUSG00000001467

Suclg2	NA	Suclg2	succinate-Coenzyme A ligase, GDP-forming, beta subunit	20917	ENSMUSG00000061838

Cyp2c54	NA	Cyp2c54	cytochrome P450, family 2, subfamily c, polypeptide 54	404195	ENSMUSG00000067225

Glrx3	NA	Glrx3	glutaredoxin 3	30926	ENSMUSG00000031068

Cyp2c55	NA	Cyp2c55	cytochrome P450, family 2, subfamily c, polypeptide 55	72082	ENSMUSG00000025002

Akr1c14	NA	Akr1c14	aldo-keto reductase family 1, member C14	105387	ENSMUSG00000033715

Hpd	NA	Hpd	4-hydroxyphenylpyruvic acid dioxygenase	15445	ENSMUSG00000029445

Crot	NA	Crot	carnitine O-octanoyltransferase	74114	ENSMUSG00000003623

Cyp26a1	NA	Cyp26a1	cytochrome P450, family 26, subfamily a, polypeptide 1	13082	ENSMUSG00000024987

Bckdhb	NA	Bckdhb	branched chain ketoacid dehydrogenase E1, beta polypeptide	12040	ENSMUSG00000032263

Mdh1	NA	Mdh1	malate dehydrogenase 1, NAD (soluble)	17449	ENSMUSG00000020321

Pparg	NA	Pparg	peroxisome proliferator activated receptor gamma	19016	ENSMUSG00000000440

Acsl5	NA	Acsl5	acyl-CoA synthetase long-chain family member 5	433256	ENSMUSG00000024981

Rdh11	NA	Rdh11	retinol dehydrogenase 11	17252	ENSMUSG00000066441

Eci2	NA	Eci2	enoyl-Coenzyme A delta isomerase 2	23986	ENSMUSG00000021417

Cyp2a5	NA	Cyp2a5	cytochrome P450, family 2, subfamily a, polypeptide 5	13087	ENSMUSG00000005547

Moxd1	NA	Moxd1	monooxygenase, DBH-like 1	59012	ENSMUSG00000020000

Mgst1	NA	Mgst1	microsomal glutathione S-transferase 1	56615	ENSMUSG00000008540

Cyp3a59	NA	Cyp3a59	cytochrome P450, subfamily 3A, polypeptide 59	100041449	ENSMUSG00000061292

Cyp4a12a	NA	Cyp4a12a	cytochrome P450, family 4, subfamily a, polypeptide 12a	277753	ENSMUSG00000066071


biological process	small molecule metabolic process	GO:0044281
C=1824;O=124;E=45.79;R=2.71;rawP=5.62e-25;adjP=3.21e-22
Pdia3	NA	Pdia3	protein disulfide isomerase associated 3	14827	ENSMUSG00000027248

Hpgd	NA	Hpgd	hydroxyprostaglandin dehydrogenase 15 (NAD)	15446	ENSMUSG00000031613

Nt5c3	NA	Nt5c3	5'-nucleotidase, cytosolic III	107569	ENSMUSG00000029780

Rdh16	NA	Rdh16	retinol dehydrogenase 16	19683	ENSMUSG00000069456

Upp2	NA	Upp2	uridine phosphorylase 2	76654	ENSMUSG00000026839

Chpt1	NA	Chpt1	choline phosphotransferase 1	212862	ENSMUSG00000060002

Hagh	NA	Hagh	hydroxyacyl glutathione hydrolase	14651	ENSMUSG00000024158

Kmo	NA	Kmo	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	98256	ENSMUSG00000039783

Hmgcs1	NA	Hmgcs1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	208715	ENSMUSG00000093930

Gls2	NA	Gls2	glutaminase 2 (liver, mitochondrial)	216456	ENSMUSG00000044005

Mapk14	NA	Mapk14	mitogen-activated protein kinase 14	26416	ENSMUSG00000053436

Dct	NA	Dct	dopachrome tautomerase	13190	ENSMUSG00000022129

Srebf1	NA	Srebf1	sterol regulatory element binding transcription factor 1	20787	ENSMUSG00000020538

Acot11	NA	Acot11	acyl-CoA thioesterase 11	329910	ENSMUSG00000034853

Gpx4	NA	Gpx4	glutathione peroxidase 4	625249	ENSMUSG00000075706

Tm7sf2	NA	Tm7sf2	transmembrane 7 superfamily member 2	73166	ENSMUSG00000024799

Kdm3a	NA	Kdm3a	lysine (K)-specific demethylase 3A	104263	ENSMUSG00000053470

Acot3	NA	Acot3	acyl-CoA thioesterase 3	171281	ENSMUSG00000021228

Hsd11b1	NA	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1	15483	ENSMUSG00000016194

Cat	NA	Cat	catalase	12359	ENSMUSG00000027187

Abcg2	NA	Abcg2	ATP-binding cassette, sub-family G (WHITE), member 2	26357	ENSMUSG00000029802

Hnf1a	NA	Hnf1a	HNF1 homeobox A	21405	ENSMUSG00000029556

Palm	NA	Palm	paralemmin	18483	ENSMUSG00000035863

Entpd5	NA	Entpd5	ectonucleoside triphosphate diphosphohydrolase 5	12499	ENSMUSG00000021236

Mid1ip1	NA	Mid1ip1	Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))	68041	ENSMUSG00000008035

Atp5j	NA	Atp5j	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F	11957	ENSMUSG00000022890

Hadhb	NA	Hadhb	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit	231086	ENSMUSG00000059447

P2ry1	NA	P2ry1	purinergic receptor P2Y, G-protein coupled 1	18441	ENSMUSG00000027765

Bdh2	NA	Bdh2	3-hydroxybutyrate dehydrogenase, type 2	69772	ENSMUSG00000028167

Tgfb1	NA	Tgfb1	transforming growth factor, beta 1	21803	ENSMUSG00000002603

Apoa4	NA	Apoa4	apolipoprotein A-IV	11808	ENSMUSG00000032080

Apoc2	NA	Apoc2	apolipoprotein C-II	11813	ENSMUSG00000002992

Ugp2	NA	Ugp2	UDP-glucose pyrophosphorylase 2	216558	ENSMUSG00000001891

Gstm2	NA	Gstm2	glutathione S-transferase, mu 2	14863	ENSMUSG00000040562

Pla2g15	NA	Pla2g15	phospholipase A2, group XV	192654	ENSMUSG00000031903

Cth	NA	Cth	cystathionase (cystathionine gamma-lyase)	107869	ENSMUSG00000028179

Cyp2r1	NA	Cyp2r1	cytochrome P450, family 2, subfamily r, polypeptide 1	244209	ENSMUSG00000030670

Chka	NA	Chka	choline kinase alpha	12660	ENSMUSG00000024843

Otc	NA	Otc	ornithine transcarbamylase	18416	ENSMUSG00000031173

Isyna1	NA	Isyna1	myo-inositol 1-phosphate synthase A1	71780	ENSMUSG00000019139

Cyp2j6	NA	Cyp2j6	cytochrome P450, family 2, subfamily j, polypeptide 6	13110	ENSMUSG00000052914

Cyp2c29	NA	Cyp2c29	cytochrome P450, family 2, subfamily c, polypeptide 29	13095	ENSMUSG00000003053

Aldh1a7	NA	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7	26358	ENSMUSG00000024747

Ggh	NA	Ggh	gamma-glutamyl hydrolase	14590	ENSMUSG00000073987

Car3	NA	Car3	carbonic anhydrase 3	12350	ENSMUSG00000027559

Lypla1	NA	Lypla1	lysophospholipase 1	18777	ENSMUSG00000025903

Gstt2	NA	Gstt2	glutathione S-transferase, theta 2	14872	ENSMUSG00000033318

Gstm3	NA	Gstm3	glutathione S-transferase, mu 3	14864	ENSMUSG00000004038

Icmt	NA	Icmt	isoprenylcysteine carboxyl methyltransferase	57295	ENSMUSG00000039662

Atp5c1	NA	Atp5c1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	11949	ENSMUSG00000025781

Ampd2	NA	Ampd2	adenosine monophosphate deaminase 2	109674	ENSMUSG00000027889

Gpc1	NA	Gpc1	glypican 1	14733	ENSMUSG00000034220

Tbc1d25	NA	Tbc1d25	TBC1 domain family, member 25	209815	ENSMUSG00000039201

Atp5f1	NA	Atp5f1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1	11950	ENSMUSG00000000563

Hibadh	NA	Hibadh	3-hydroxyisobutyrate dehydrogenase	58875	ENSMUSG00000029776

Ncor2	NA	Ncor2	nuclear receptor co-repressor 2	20602	ENSMUSG00000029478

Ldlrap1	NA	Ldlrap1	low density lipoprotein receptor adaptor protein 1	100017	ENSMUSG00000037295

Acss2	NA	Acss2	acyl-CoA synthetase short-chain family member 2	60525	ENSMUSG00000027605

Gna14	NA	Gna14	guanine nucleotide binding protein, alpha 14	14675	ENSMUSG00000024697

Nme1	NA	Nme1	NME/NM23 nucleoside diphosphate kinase 1	18102	ENSMUSG00000037601

Nsdhl	NA	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	18194	ENSMUSG00000031349

Ugt2b35	NA	Ugt2b35	UDP glucuronosyltransferase 2 family, polypeptide B35	243085	ENSMUSG00000035811

Scd2	NA	Scd2	stearoyl-Coenzyme A desaturase 2	20250	ENSMUSG00000025203

Hibch	NA	Hibch	3-hydroxyisobutyryl-Coenzyme A hydrolase	227095	ENSMUSG00000041426

Phyh	NA	Phyh	phytanoyl-CoA hydroxylase	16922	ENSMUSG00000026664

Acad8	NA	Acad8	acyl-Coenzyme A dehydrogenase family, member 8	66948	ENSMUSG00000031969

Ndufs1	NA	Ndufs1	NADH dehydrogenase (ubiquinone) Fe-S protein 1	227197	ENSMUSG00000025968

Gclc	NA	Gclc	glutamate-cysteine ligase, catalytic subunit	14629	ENSMUSG00000032350

Ddah1	NA	Ddah1	dimethylarginine dimethylaminohydrolase 1	69219	ENSMUSG00000028194

Igtp	NA	Igtp	interferon gamma induced GTPase	16145	ENSMUSG00000078853

Aldh1a1	NA	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1	11668	ENSMUSG00000053279

Myh9	NA	Myh9	myosin, heavy polypeptide 9, non-muscle	17886	ENSMUSG00000022443

Slc35d1	NA	Slc35d1	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1	242585	ENSMUSG00000028521

Bbox1	NA	Bbox1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase 1 (gamma-butyrobetaine hydroxylase)	170442	ENSMUSG00000041660

Rab11a	NA	Rab11a	RAB11a, member RAS oncogene family	53869	ENSMUSG00000004771

Nars2	NA	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	244141	ENSMUSG00000018995

Alox5ap	NA	Alox5ap	arachidonate 5-lipoxygenase activating protein	11690	ENSMUSG00000060063

Abca3	NA	Abca3	ATP-binding cassette, sub-family A (ABC1), member 3	27410	ENSMUSG00000024130

Epha2	NA	Epha2	Eph receptor A2	13836	ENSMUSG00000006445

Cyp4a10	NA	Cyp4a10	cytochrome P450, family 4, subfamily a, polypeptide 10	13117	ENSMUSG00000066072

Sc5d	NA	Sc5d	sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)	235293	ENSMUSG00000032018

Lrp5	NA	Lrp5	low density lipoprotein receptor-related protein 5	16973	ENSMUSG00000024913

Mcee	NA	Mcee	methylmalonyl CoA epimerase	73724	ENSMUSG00000033429

Jun	NA	Jun	Jun oncogene	16476	ENSMUSG00000052684

Akr1d1	NA	Akr1d1	aldo-keto reductase family 1, member D1	208665	ENSMUSG00000038641

Pank3	NA	Pank3	pantothenate kinase 3	211347	ENSMUSG00000018846

Fdft1	NA	Fdft1	farnesyl diphosphate farnesyl transferase 1	14137	ENSMUSG00000021273

Rac2	NA	Rac2	RAS-related C3 botulinum substrate 2	19354	ENSMUSG00000033220

Hs6st1	NA	Hs6st1	heparan sulfate 6-O-sulfotransferase 1	50785	ENSMUSG00000045216

Ly6e	NA	Ly6e	lymphocyte antigen 6 complex, locus E	17069	ENSMUSG00000022587

Ncf1	NA	Ncf1	neutrophil cytosolic factor 1	17969	ENSMUSG00000015950

Itpk1	NA	Itpk1	inositol 1,3,4-triphosphate 5/6 kinase	217837	ENSMUSG00000057963

Gc	NA	Gc	group specific component	14473	ENSMUSG00000035540

Gcsh	NA	Gcsh	glycine cleavage system protein H (aminomethyl carrier)	68133	ENSMUSG00000034424

Sult1b1	NA	Sult1b1	sulfotransferase family 1B, member 1	56362	ENSMUSG00000029269

Gstt3	NA	Gstt3	glutathione S-transferase, theta 3	103140	ENSMUSG00000001665

Cyp51	NA	Cyp51	cytochrome P450, family 51	13121	ENSMUSG00000001467

Stat5a	NA	Stat5a	signal transducer and activator of transcription 5A	20850	ENSMUSG00000004043

Gtpbp1	NA	Gtpbp1	GTP binding protein 1	14904	ENSMUSG00000042535

Txnl1	NA	Txnl1	thioredoxin-like 1	53382	ENSMUSG00000024583

Ran	NA	Ran	RAN, member RAS oncogene family	19384	ENSMUSG00000029430

0610007P14Rik	NA	0610007P14Rik	RIKEN cDNA 0610007P14 gene	58520	ENSMUSG00000021252

Suclg2	NA	Suclg2	succinate-Coenzyme A ligase, GDP-forming, beta subunit	20917	ENSMUSG00000061838

Gsta4	NA	Gsta4	glutathione S-transferase, alpha 4	14860	ENSMUSG00000032348

Atp5g3	NA	Atp5g3	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)	228033	ENSMUSG00000018770

Cyp2c55	NA	Cyp2c55	cytochrome P450, family 2, subfamily c, polypeptide 55	72082	ENSMUSG00000025002

Dcakd	NA	Dcakd	dephospho-CoA kinase domain containing	68087	ENSMUSG00000020935

Hpd	NA	Hpd	4-hydroxyphenylpyruvic acid dioxygenase	15445	ENSMUSG00000029445

Crot	NA	Crot	carnitine O-octanoyltransferase	74114	ENSMUSG00000003623

Cyp26a1	NA	Cyp26a1	cytochrome P450, family 26, subfamily a, polypeptide 1	13082	ENSMUSG00000024987

Bckdhb	NA	Bckdhb	branched chain ketoacid dehydrogenase E1, beta polypeptide	12040	ENSMUSG00000032263

Mdh1	NA	Mdh1	malate dehydrogenase 1, NAD (soluble)	17449	ENSMUSG00000020321

Pparg	NA	Pparg	peroxisome proliferator activated receptor gamma	19016	ENSMUSG00000000440

Scarb1	NA	Scarb1	scavenger receptor class B, member 1	20778	ENSMUSG00000037936

Acsl5	NA	Acsl5	acyl-CoA synthetase long-chain family member 5	433256	ENSMUSG00000024981

Rdh11	NA	Rdh11	retinol dehydrogenase 11	17252	ENSMUSG00000066441

Lpl	NA	Lpl	lipoprotein lipase	16956	ENSMUSG00000015568

Eci2	NA	Eci2	enoyl-Coenzyme A delta isomerase 2	23986	ENSMUSG00000021417

Moxd1	NA	Moxd1	monooxygenase, DBH-like 1	59012	ENSMUSG00000020000

Mgst1	NA	Mgst1	microsomal glutathione S-transferase 1	56615	ENSMUSG00000008540

Tbc1d2b	NA	Tbc1d2b	TBC1 domain family, member 2B	67016	ENSMUSG00000037410

Arrb1	NA	Arrb1	arrestin, beta 1	109689	ENSMUSG00000018909

Rhog	NA	Rhog	ras homolog gene family, member G	56212	ENSMUSG00000073982

Ptgds	NA	Ptgds	prostaglandin D2 synthase (brain)	19215	ENSMUSG00000015090


biological process	metabolic process	GO:0008152
C=9069;O=336;E=227.68;R=1.48;rawP=8.67e-20;adjP=3.30e-17
Ywhag	NA	Ywhag	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	22628	ENSMUSG00000051391

Rela	NA	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19697	ENSMUSG00000024927

Paip1	NA	Paip1	polyadenylate binding protein-interacting protein 1	218693	ENSMUSG00000025451

Tyrobp	NA	Tyrobp	TYRO protein tyrosine kinase binding protein	22177	ENSMUSG00000030579

Chpt1	NA	Chpt1	choline phosphotransferase 1	212862	ENSMUSG00000060002

Hagh	NA	Hagh	hydroxyacyl glutathione hydrolase	14651	ENSMUSG00000024158

Serpinh1	NA	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	12406	ENSMUSG00000070436

Hmgcs1	NA	Hmgcs1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	208715	ENSMUSG00000093930

Acot11	NA	Acot11	acyl-CoA thioesterase 11	329910	ENSMUSG00000034853

Tm7sf2	NA	Tm7sf2	transmembrane 7 superfamily member 2	73166	ENSMUSG00000024799

Srp14	NA	Srp14	signal recognition particle 14	20813	ENSMUSG00000009549

Lrrc32	NA	Lrrc32	leucine rich repeat containing 32	434215	ENSMUSG00000090958

Blvrb	NA	Blvrb	biliverdin reductase B (flavin reductase (NADPH))	233016	ENSMUSG00000040466

Ccnd2	NA	Ccnd2	cyclin D2	12444	ENSMUSG00000000184

Phkg2	NA	Phkg2	phosphorylase kinase, gamma 2 (testis)	68961	ENSMUSG00000030815

Entpd5	NA	Entpd5	ectonucleoside triphosphate diphosphohydrolase 5	12499	ENSMUSG00000021236

Mid1ip1	NA	Mid1ip1	Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))	68041	ENSMUSG00000008035

St6gal1	NA	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	20440	ENSMUSG00000022885

Bdh2	NA	Bdh2	3-hydroxybutyrate dehydrogenase, type 2	69772	ENSMUSG00000028167

Tgfb1	NA	Tgfb1	transforming growth factor, beta 1	21803	ENSMUSG00000002603

Sidt2	NA	Sidt2	SID1 transmembrane family, member 2	214597	ENSMUSG00000034908

Cfp	NA	Cfp	complement factor properdin	18636	ENSMUSG00000001128

Ugp2	NA	Ugp2	UDP-glucose pyrophosphorylase 2	216558	ENSMUSG00000001891

Zfp628	NA	Zfp628	zinc finger protein 628	232816	ENSMUSG00000074406

Cyp2r1	NA	Cyp2r1	cytochrome P450, family 2, subfamily r, polypeptide 1	244209	ENSMUSG00000030670

Psma2	NA	Psma2	proteasome (prosome, macropain) subunit, alpha type 2	19166	ENSMUSG00000015671

Immp2l	NA	Immp2l	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)	93757	ENSMUSG00000056899

Cmklr1	NA	Cmklr1	chemokine-like receptor 1	14747	ENSMUSG00000042190

Nolc1	NA	Nolc1	nucleolar and coiled-body phosphoprotein 1	70769	ENSMUSG00000015176

Mkl1	NA	Mkl1	MKL (megakaryoblastic leukemia)/myocardin-like 1	223701	ENSMUSG00000042292

Sec61b	NA	Sec61b	Sec61 beta subunit	66212	ENSMUSG00000053317

Hint2	NA	Hint2	histidine triad nucleotide binding protein 2	68917	ENSMUSG00000028470

Aldh1a7	NA	Aldh1a7	aldehyde dehydrogenase family 1, subfamily A7	26358	ENSMUSG00000024747

Cenpv	NA	Cenpv	centromere protein V	73139	ENSMUSG00000018509

B3gnt3	NA	B3gnt3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	72297	ENSMUSG00000031803

Lypla1	NA	Lypla1	lysophospholipase 1	18777	ENSMUSG00000025903

Gstm3	NA	Gstm3	glutathione S-transferase, mu 3	14864	ENSMUSG00000004038

C1qb	NA	C1qb	complement component 1, q subcomponent, beta polypeptide	12260	ENSMUSG00000036905

Cyp2j9	NA	Cyp2j9	cytochrome P450, family 2, subfamily j, polypeptide 9	74519	ENSMUSG00000015224

Rps11	NA	Rps11	ribosomal protein S11	27207	ENSMUSG00000003429

Rnf13	NA	Rnf13	ring finger protein 13	24017	ENSMUSG00000036503

Gpc1	NA	Gpc1	glypican 1	14733	ENSMUSG00000034220

Acss2	NA	Acss2	acyl-CoA synthetase short-chain family member 2	60525	ENSMUSG00000027605

Ecm1	NA	Ecm1	extracellular matrix protein 1	13601	ENSMUSG00000028108

Ppm1k	NA	Ppm1k	protein phosphatase 1K (PP2C domain containing)	243382	ENSMUSG00000037826

Cbx6	NA	Cbx6	chromobox 6	494448	ENSMUSG00000089715

Phyh	NA	Phyh	phytanoyl-CoA hydroxylase	16922	ENSMUSG00000026664

Gtf2i	NA	Gtf2i	general transcription factor II I	14886	ENSMUSG00000060261

Ndufs1	NA	Ndufs1	NADH dehydrogenase (ubiquinone) Fe-S protein 1	227197	ENSMUSG00000025968

Etfa	NA	Etfa	electron transferring flavoprotein, alpha polypeptide	110842	ENSMUSG00000032314

