Dalrd3	NA	Dalrd3	DALR anticodon binding domain containing 3	67789	ENSMUSG00000019039

Ube2d2a	NA	Ube2d2a	ubiquitin-conjugating enzyme E2D 2A	56550	ENSMUSG00000091896

Tubb4b	NA	Tubb4b	tubulin, beta 4B class IVB	227613	ENSMUSG00000036752

Commd7	NA	Commd7	COMM domain containing 7	99311	ENSMUSG00000056941

Ppard	NA	Ppard	peroxisome proliferator activator receptor delta	19015	ENSMUSG00000002250

Pop5	NA	Pop5	processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae)	117109	ENSMUSG00000060152

Rab11a	NA	Rab11a	RAB11a, member RAS oncogene family	53869	ENSMUSG00000004771

Tead1	NA	Tead1	TEA domain family member 1	21676	ENSMUSG00000055320

Snrk	NA	Snrk	SNF related kinase	20623	ENSMUSG00000038145

Cyp3a11	NA	Cyp3a11	cytochrome P450, family 3, subfamily a, polypeptide 11	13112	ENSMUSG00000056035

Abca3	NA	Abca3	ATP-binding cassette, sub-family A (ABC1), member 3	27410	ENSMUSG00000024130

Epha2	NA	Epha2	Eph receptor A2	13836	ENSMUSG00000006445

Sc5d	NA	Sc5d	sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)	235293	ENSMUSG00000032018

Dera	NA	Dera	2-deoxyribose-5-phosphate aldolase homolog (C. elegans)	232449	ENSMUSG00000030225

Rnf25	NA	Rnf25	ring finger protein 25	57751	ENSMUSG00000026171

Foxo3	NA	Foxo3	forkhead box O3	56484	ENSMUSG00000048756

Mbl1	NA	Mbl1	mannose-binding lectin (protein A) 1	17194	ENSMUSG00000037780

Timp3	NA	Timp3	tissue inhibitor of metalloproteinase 3	21859	ENSMUSG00000020044

Akr1c12	NA	Akr1c12	aldo-keto reductase family 1, member C12	622402	ENSMUSG00000021211

Csad	NA	Csad	cysteine sulfinic acid decarboxylase	246277	ENSMUSG00000023044

Vegfb	NA	Vegfb	vascular endothelial growth factor B	22340	ENSMUSG00000024962

Ppap2b	NA	Ppap2b	phosphatidic acid phosphatase type 2B	67916	ENSMUSG00000028517

Cyp51	NA	Cyp51	cytochrome P450, family 51	13121	ENSMUSG00000001467

Tinf2	NA	Tinf2	Terf1 (TRF1)-interacting nuclear factor 2	28113	ENSMUSG00000007589

Tuba1c	NA	Tuba1c	tubulin, alpha 1C	22146	ENSMUSG00000043091

Mrpl33	NA	Mrpl33	mitochondrial ribosomal protein L33	66845	ENSMUSG00000029142

Jak3	NA	Jak3	Janus kinase 3	16453	ENSMUSG00000031805

Fggy	NA	Fggy	FGGY carbohydrate kinase domain containing	75578	ENSMUSG00000028573

Atpif1	NA	Atpif1	ATPase inhibitory factor 1	11983	ENSMUSG00000054428

St3gal5	NA	St3gal5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	20454	ENSMUSG00000056091

Nat8	NA	Nat8	N-acetyltransferase 8 (GCN5-related, putative)	68396	ENSMUSG00000030004

Ppap2c	NA	Ppap2c	phosphatidic acid phosphatase type 2C	50784	ENSMUSG00000052151

Serpine2	NA	Serpine2	serine (or cysteine) peptidase inhibitor, clade E, member 2	20720	ENSMUSG00000026249

Cyb561d2	NA	Cyb561d2	cytochrome b-561 domain containing 2	56368	ENSMUSG00000037190

Ces1e	NA	Ces1e	carboxylesterase 1E	13897	ENSMUSG00000061959

Phf12	NA	Phf12	PHD finger protein 12	268448	ENSMUSG00000037791

Hhex	NA	Hhex	hematopoietically expressed homeobox	15242	ENSMUSG00000024986

Cic	NA	Cic	capicua homolog (Drosophila)	71722	ENSMUSG00000005442

Snx9	NA	Snx9	sorting nexin 9	66616	NULL

Rdh11	NA	Rdh11	retinol dehydrogenase 11	17252	ENSMUSG00000066441

Lpl	NA	Lpl	lipoprotein lipase	16956	ENSMUSG00000015568

Lysmd3	NA	Lysmd3	LysM, putative peptidoglycan-binding, domain containing 3	80289	ENSMUSG00000035840

Eif1	NA	Eif1	eukaryotic translation initiation factor 1	20918	ENSMUSG00000035530

B3galt1	NA	B3galt1	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1	26877	ENSMUSG00000034780

Lhpp	NA	Lhpp	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	76429	ENSMUSG00000030946

Mrpl15	NA	Mrpl15	mitochondrial ribosomal protein L15	27395	ENSMUSG00000033845

N4bp2	NA	N4bp2	NEDD4 binding protein 2	333789	ENSMUSG00000037795

Ppp1r3c	NA	Ppp1r3c	protein phosphatase 1, regulatory (inhibitor) subunit 3C	53412	ENSMUSG00000067279

Ube2b	NA	Ube2b	ubiquitin-conjugating enzyme E2B	22210	ENSMUSG00000020390

Pdia3	NA	Pdia3	protein disulfide isomerase associated 3	14827	ENSMUSG00000027248

Phb	NA	Phb	prohibitin	18673	ENSMUSG00000038845

Ndufa8	NA	Ndufa8	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8	68375	ENSMUSG00000026895

Pck1	NA	Pck1	phosphoenolpyruvate carboxykinase 1, cytosolic	18534	ENSMUSG00000027513

Cyp3a25	NA	Cyp3a25	cytochrome P450, family 3, subfamily a, polypeptide 25	56388	ENSMUSG00000029630

Sorbs1	NA	Sorbs1	sorbin and SH3 domain containing 1	20411	ENSMUSG00000025006

Cdc42	NA	Cdc42	cell division cycle 42	12540	ENSMUSG00000006699

Mrps7	NA	Mrps7	mitchondrial ribosomal protein S7	50529	ENSMUSG00000046756

Mafb	NA	Mafb	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)	16658	ENSMUSG00000074622

Trp53inp2	NA	Trp53inp2	transformation related protein 53 inducible nuclear protein 2	68728	ENSMUSG00000038375

Kdm4a	NA	Kdm4a	lysine (K)-specific demethylase 4A	230674	ENSMUSG00000033326

Mvd	NA	Mvd	mevalonate (diphospho) decarboxylase	192156	ENSMUSG00000006517

Dct	NA	Dct	dopachrome tautomerase	13190	ENSMUSG00000022129

Spry4	NA	Spry4	sprouty homolog 4 (Drosophila)	24066	ENSMUSG00000024427

Ccs	NA	Ccs	copper chaperone for superoxide dismutase	12460	ENSMUSG00000034108

Pprc1	NA	Pprc1	peroxisome proliferative activated receptor, gamma, coactivator-related 1	226169	ENSMUSG00000055491

Prdx3	NA	Prdx3	peroxiredoxin 3	11757	ENSMUSG00000024997

Klf11	NA	Klf11	Kruppel-like factor 11	194655	ENSMUSG00000020653

Kdm3b	NA	Kdm3b	KDM3B lysine (K)-specific demethylase 3B	277250	ENSMUSG00000038773

Mylk	NA	Mylk	myosin, light polypeptide kinase	107589	ENSMUSG00000022836

Qdpr	NA	Qdpr	quinoid dihydropteridine reductase	110391	ENSMUSG00000015806

Pfkfb2	NA	Pfkfb2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	18640	ENSMUSG00000026409

A1cf	NA	A1cf	APOBEC1 complementation factor	69865	ENSMUSG00000052595

Diablo	NA	Diablo	diablo homolog (Drosophila)	66593	ENSMUSG00000029433

Igf1	NA	Igf1	insulin-like growth factor 1	16000	ENSMUSG00000020053

Mrpl41	NA	Mrpl41	mitochondrial ribosomal protein L41	107733	ENSMUSG00000036850

Nfil3	NA	Nfil3	nuclear factor, interleukin 3, regulated	18030	ENSMUSG00000056749

Zfp507	NA	Zfp507	zinc finger protein 507	668501	ENSMUSG00000044452

Psma6	NA	Psma6	proteasome (prosome, macropain) subunit, alpha type 6	26443	ENSMUSG00000021024

Gstm6	NA	Gstm6	glutathione S-transferase, mu 6	14867	ENSMUSG00000068762

Rev1	NA	Rev1	REV1 homolog (S. cerevisiae)	56210	ENSMUSG00000026082

Glt1d1	NA	Glt1d1	glycosyltransferase 1 domain containing 1	319804	ENSMUSG00000049971

Mrpl36	NA	Mrpl36	mitochondrial ribosomal protein L36	94066	ENSMUSG00000021607

Taldo1	NA	Taldo1	transaldolase 1	21351	ENSMUSG00000025503

Gstm2	NA	Gstm2	glutathione S-transferase, mu 2	14863	ENSMUSG00000040562

Ftsj2	NA	Ftsj2	FtsJ homolog 2 (E. coli)	68017	ENSMUSG00000029557

Map3k13	NA	Map3k13	mitogen-activated protein kinase kinase kinase 13	71751	ENSMUSG00000033618

Bhlhe40	NA	Bhlhe40	basic helix-loop-helix family, member e40	20893	ENSMUSG00000030103

Pdhb	NA	Pdhb	pyruvate dehydrogenase (lipoamide) beta	68263	ENSMUSG00000021748

Uqcrh	NA	Uqcrh	ubiquinol-cytochrome c reductase hinge protein	66576	ENSMUSG00000063882

Cpeb2	NA	Cpeb2	cytoplasmic polyadenylation element binding protein 2	231207	ENSMUSG00000039782

Ptprf	NA	Ptprf	protein tyrosine phosphatase, receptor type, F	19268	ENSMUSG00000033295

Klkb1	NA	Klkb1	kallikrein B, plasma 1	16621	ENSMUSG00000031640

Usp19	NA	Usp19	ubiquitin specific peptidase 19	71472	ENSMUSG00000006676

Mug1	NA	Mug1	murinoglobulin 1	17836	ENSMUSG00000059908

Plg	NA	Plg	plasminogen	18815	ENSMUSG00000059481

Sdsl	NA	Sdsl	serine dehydratase-like	257635	ENSMUSG00000029596

Srrm4	NA	Srrm4	serine/arginine repetitive matrix 4	68955	ENSMUSG00000063919

Txndc17	NA	Txndc17	thioredoxin domain containing 17	52700	ENSMUSG00000020803

Tgfbr3	NA	Tgfbr3	transforming growth factor, beta receptor III	21814	ENSMUSG00000029287

Zfp574	NA	Zfp574	zinc finger protein 574	232976	ENSMUSG00000045252

Hdhd3	NA	Hdhd3	haloacid dehalogenase-like hydrolase domain containing 3	72748	ENSMUSG00000038422

Ddx1	NA	Ddx1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1	104721	ENSMUSG00000037149

Mbd1	NA	Mbd1	methyl-CpG binding domain protein 1	17190	ENSMUSG00000024561

Lars2	NA	Lars2	leucyl-tRNA synthetase, mitochondrial	102436	ENSMUSG00000035202

Glrx	NA	Glrx	glutaredoxin	93692	ENSMUSG00000021591

Phospho2	NA	Phospho2	phosphatase, orphan 2	73373	ENSMUSG00000027088

Ddo	NA	Ddo	D-aspartate oxidase	70503	ENSMUSG00000063428

Hibadh	NA	Hibadh	3-hydroxyisobutyrate dehydrogenase	58875	ENSMUSG00000029776

Mrpl43	NA	Mrpl43	mitochondrial ribosomal protein L43	94067	ENSMUSG00000025208

Lrp1	NA	Lrp1	low density lipoprotein receptor-related protein 1	16971	ENSMUSG00000040249

Atp6v0d1	NA	Atp6v0d1	ATPase, H+ transporting, lysosomal V0 subunit D1	11972	ENSMUSG00000013160

Htatip2	NA	Htatip2	HIV-1 tat interactive protein 2, homolog (human)	53415	ENSMUSG00000039745

Ptpn11	NA	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	19247	ENSMUSG00000043733

Arl2bp	NA	Arl2bp	ADP-ribosylation factor-like 2 binding protein	107566	ENSMUSG00000031776

Cpt1a	NA	Cpt1a	carnitine palmitoyltransferase 1a, liver	12894	ENSMUSG00000024900

Rbl2	NA	Rbl2	retinoblastoma-like 2	19651	ENSMUSG00000031666

Nsdhl	NA	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	18194	ENSMUSG00000031349

Rps15	NA	Rps15	ribosomal protein S15	20054	ENSMUSG00000063457

Gemin7	NA	Gemin7	gem (nuclear organelle) associated protein 7	69731	ENSMUSG00000044709

Ugt2b35	NA	Ugt2b35	UDP glucuronosyltransferase 2 family, polypeptide B35	243085	ENSMUSG00000035811

Itih3	NA	Itih3	inter-alpha trypsin inhibitor, heavy chain 3	16426	ENSMUSG00000006522

Pcbd1	NA	Pcbd1	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1	13180	ENSMUSG00000020098

Ciz1	NA	Ciz1	CDKN1A interacting zinc finger protein 1	68379	ENSMUSG00000039205

Snrnp200	NA	Snrnp200	small nuclear ribonucleoprotein 200 (U5)	320632	ENSMUSG00000003660

Tnfrsf1b	NA	Tnfrsf1b	tumor necrosis factor receptor superfamily, member 1b	21938	ENSMUSG00000028599

Myh9	NA	Myh9	myosin, heavy polypeptide 9, non-muscle	17886	ENSMUSG00000022443

Fam162a	NA	Fam162a	family with sequence similarity 162, member A	70186	ENSMUSG00000003955

Ppp1r3b	NA	Ppp1r3b	protein phosphatase 1, regulatory (inhibitor) subunit 3B	244416	ENSMUSG00000046794

Jun	NA	Jun	Jun oncogene	16476	ENSMUSG00000052684

Kdm5c	NA	Kdm5c	lysine (K)-specific demethylase 5C	20591	ENSMUSG00000025332

Akr1c13	NA	Akr1c13	aldo-keto reductase family 1, member C13	27384	ENSMUSG00000021213

Itpa	NA	Itpa	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)	16434	ENSMUSG00000074797

Lipg	NA	Lipg	lipase, endothelial	16891	ENSMUSG00000053846

Mafg	NA	Mafg	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)	17134	ENSMUSG00000051510

Pigyl	NA	Pigyl	phosphatidylinositol glycan anchor biosynthesis, class Y-like	66268	ENSMUSG00000010607

Stra13	NA	Stra13	stimulated by retinoic acid 13	20892	ENSMUSG00000025144

Ints8	NA	Ints8	integrator complex subunit 8	72656	ENSMUSG00000040738

Maml3	NA	Maml3	mastermind like 3 (Drosophila)	433586	ENSMUSG00000061143

Gcsh	NA	Gcsh	glycine cleavage system protein H (aminomethyl carrier)	68133	ENSMUSG00000034424

Acmsd	NA	Acmsd	amino carboxymuconate semialdehyde decarboxylase	266645	ENSMUSG00000026348

Zranb1	NA	Zranb1	zinc finger, RAN-binding domain containing 1	360216	ENSMUSG00000030967

Prpf8	NA	Prpf8	pre-mRNA processing factor 8	192159	ENSMUSG00000020850

Dgkq	NA	Dgkq	diacylglycerol kinase, theta	110524	ENSMUSG00000004815

0610007P14Rik	NA	0610007P14Rik	RIKEN cDNA 0610007P14 gene	58520	ENSMUSG00000021252

Ahr	NA	Ahr	aryl-hydrocarbon receptor	11622	ENSMUSG00000019256

Ctif	NA	Ctif	CBP80/20-dependent translation initiation factor	269037	ENSMUSG00000052928

Nme6	NA	Nme6	NME/NM23 nucleoside diphosphate kinase 6	54369	ENSMUSG00000032478

Cyp2c55	NA	Cyp2c55	cytochrome P450, family 2, subfamily c, polypeptide 55	72082	ENSMUSG00000025002

Acin1	NA	Acin1	apoptotic chromatin condensation inducer 1	56215	ENSMUSG00000022185

Dhcr7	NA	Dhcr7	7-dehydrocholesterol reductase	13360	ENSMUSG00000058454

Rpl32	NA	Rpl32	ribosomal protein L32	19951	ENSMUSG00000057841

Pigo	NA	Pigo	phosphatidylinositol glycan anchor biosynthesis, class O	56703	ENSMUSG00000028454

Zfp335	NA	Zfp335	zinc finger protein 335	329559	ENSMUSG00000039834

Ugt2b5	NA	Ugt2b5	UDP glucuronosyltransferase 2 family, polypeptide B5	22238	ENSMUSG00000054630

Cyp2c67	NA	Cyp2c67	cytochrome P450, family 2, subfamily c, polypeptide 67	545288	ENSMUSG00000062624

Anpep	NA	Anpep	alanyl (membrane) aminopeptidase	16790	ENSMUSG00000039062

Cct3	NA	Cct3	chaperonin containing Tcp1, subunit 3 (gamma)	12462	ENSMUSG00000001416

Bag6	NA	Bag6	BCL2-associated athanogene 6	224727	ENSMUSG00000024392

Ugt3a1	NA	Ugt3a1	UDP glycosyltransferases 3 family, polypeptide A1	105887	ENSMUSG00000072664

Chdh	NA	Chdh	choline dehydrogenase	218865	ENSMUSG00000015970

Srp9	NA	Srp9	signal recognition particle 9	27058	ENSMUSG00000026511

Bhmt2	NA	Bhmt2	betaine-homocysteine methyltransferase 2	64918	ENSMUSG00000042118

Imp3	NA	Imp3	IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast)	102462	ENSMUSG00000032288

Dusp16	NA	Dusp16	dual specificity phosphatase 16	70686	ENSMUSG00000030203

Zfp36l1	NA	Zfp36l1	zinc finger protein 36, C3H type-like 1	12192	ENSMUSG00000021127

Moxd1	NA	Moxd1	monooxygenase, DBH-like 1	59012	ENSMUSG00000020000

Cyp3a59	NA	Cyp3a59	cytochrome P450, subfamily 3A, polypeptide 59	100041449	ENSMUSG00000061292

Rexo2	NA	Rexo2	REX2, RNA exonuclease 2 homolog (S. cerevisiae)	104444	ENSMUSG00000032026

Flt4	NA	Flt4	FMS-like tyrosine kinase 4	14257	ENSMUSG00000020357

Hfe	NA	Hfe	hemochromatosis	15216	ENSMUSG00000006611

Slc23a2	NA	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	54338	ENSMUSG00000027340

Rpl4	NA	Rpl4	ribosomal protein L4	67891	ENSMUSG00000032399

Mbl2	NA	Mbl2	mannose-binding lectin (protein C) 2	17195	ENSMUSG00000024863

Ndufs8	NA	Ndufs8	NADH dehydrogenase (ubiquinone) Fe-S protein 8	225887	ENSMUSG00000059734

Nek9	NA	Nek9	NIMA (never in mitosis gene a)-related expressed kinase 9	217718	ENSMUSG00000034290

Pgp	NA	Pgp	phosphoglycolate phosphatase	67078	ENSMUSG00000043445

Cd276	NA	Cd276	CD276 antigen	102657	ENSMUSG00000035914

Apba3	NA	Apba3	amyloid beta (A4) precursor protein-binding, family A, member 3	57267	ENSMUSG00000004931

Per1	NA	Per1	period homolog 1 (Drosophila)	18626	ENSMUSG00000020893

Aatk	NA	Aatk	apoptosis-associated tyrosine kinase	11302	ENSMUSG00000025375

Adar	NA	Adar	adenosine deaminase, RNA-specific	56417	ENSMUSG00000027951

Ccrn4l	NA	Ccrn4l	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	12457	ENSMUSG00000023087

Mapk14	NA	Mapk14	mitogen-activated protein kinase 14	26416	ENSMUSG00000053436

Nr1i3	NA	Nr1i3	nuclear receptor subfamily 1, group I, member 3	12355	ENSMUSG00000005677

Mrpl9	NA	Mrpl9	mitochondrial ribosomal protein L9	78523	ENSMUSG00000028140

Sugp2	NA	Sugp2	SURP and G patch domain containing 2	234373	ENSMUSG00000036054

Hsd11b1	NA	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1	15483	ENSMUSG00000016194

Bnip3	NA	Bnip3	BCL2/adenovirus E1B interacting protein 3	12176	ENSMUSG00000078566

Slc2a4	NA	Slc2a4	solute carrier family 2 (facilitated glucose transporter), member 4	20528	ENSMUSG00000018566

Npr2	NA	Npr2	natriuretic peptide receptor 2	230103	ENSMUSG00000028469

Pdp2	NA	Pdp2	pyruvate dehyrogenase phosphatase catalytic subunit 2	382051	ENSMUSG00000048371

Pim3	NA	Pim3	proviral integration site 3	223775	ENSMUSG00000035828

Tfb2m	NA	Tfb2m	transcription factor B2, mitochondrial	15278	ENSMUSG00000026492

Rpl14	NA	Rpl14	ribosomal protein L14	67115	ENSMUSG00000025794

Ep300	NA	Ep300	E1A binding protein p300	328572	ENSMUSG00000055024

Med11	NA	Med11	mediator of RNA polymerase II transcription, subunit 11 homolog (S. cerevisiae)	66172	ENSMUSG00000018923

Crebzf	NA	Crebzf	CREB/ATF bZIP transcription factor	233490	ENSMUSG00000051451

Cxxc1	NA	Cxxc1	CXXC finger 1 (PHD domain)	74322	ENSMUSG00000024560

Isca2	NA	Isca2	iron-sulfur cluster assembly 2 homolog (S. cerevisiae)	74316	ENSMUSG00000021241

Tob2	NA	Tob2	transducer of ERBB2, 2	57259	ENSMUSG00000048546

Junb	NA	Junb	Jun-B oncogene	16477	ENSMUSG00000052837

